Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,29 Jan 2019,0.05,0.05,0.05,0.05,1800
AAV.TO,29 Jan 2019,2.15,2.17,2.08,2.11,362918
ABT.TO,29 Jan 2019,8.32,8.35,8.28,8.3,61914
ABX.TO,29 Jan 2019,16.54,17.27,16.49,17.21,6318012
AC.TO,29 Jan 2019,28.66,29.09,28.66,28.93,1033812
ACB.TO,29 Jan 2019,9.5,9.71,8.97,9.09,20579690
ACB.WT.TO,29 Jan 2019,5.95,6,5.36,5.56,135831
ACD.TO,29 Jan 2019,9.66,9.72,9.66,9.72,737
ACD.DB.TO,29 Jan 2019,98.51,98.51,98.5,98.5,7000
ACI.TO,29 Jan 2019,16.8,16.89,16.33,16.36,22026
ACO.X.TO,29 Jan 2019,41.6,42.1,41.47,41.93,161514
ACO.Y.TO,29 Jan 2019,41.75,42,41.75,41.95,300
ACQ.TO,29 Jan 2019,10.42,10.49,10.23,10.42,70360
ACZ.UN.TO,29 Jan 2019,11.96,11.96,11.96,11.96,200
AD.TO,29 Jan 2019,18.85,19,18.76,18.9,142813
ADN.TO,29 Jan 2019,17.58,17.58,17.32,17.35,11361
ADVZ.TO,29 Jan 2019,24.7,24.7,24.51,24.7,705
ADVZ.U.TO,29 Jan 2019,19,19,19,19,1000
ADW.A.TO,29 Jan 2019,14.68,15,14.68,14.78,157997
ADW.B.TO,29 Jan 2019,14.98,14.98,14.98,14.98,100
AEF.TO,29 Jan 2019,0.92,0.92,0.9,0.91,29500
AEF.WT.TO,29 Jan 2019,0.01,0.01,0.01,0.01,101000
AEM.TO,29 Jan 2019,55.51,56.36,54.97,56.26,675950
AEZS.TO,29 Jan 2019,5.22,5.26,5.11,5.25,23105
AFN.TO,29 Jan 2019,49.88,50.23,49.61,50,24581
AFN.DB.B.TO,29 Jan 2019,100.5,100.5,100.5,100.5,0
AFN.DB.C.TO,29 Jan 2019,102.5,102.5,102.5,102.5,0
AFN.DB.D.TO,29 Jan 2019,100.75,100.75,100.75,100.75,11000
