Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,04 Feb 2019,0.06,0.06,0.05,0.05,58750
AAV.TO,04 Feb 2019,2.03,2.06,1.97,1.98,1380207
ABT.TO,04 Feb 2019,8.22,8.35,8.22,8.23,68479
ABX.TO,04 Feb 2019,17.15,17.58,17.08,17.51,3949417
AC.TO,04 Feb 2019,30.3,30.57,30.22,30.28,1094229
ACB.TO,04 Feb 2019,10,10.94,9.86,10.55,43242540
ACB.WT.TO,04 Feb 2019,6.06,6.99,6.06,6.66,241917
ACD.TO,04 Feb 2019,9.66,9.66,9.66,9.66,0
ACD.DB.TO,04 Feb 2019,98.5,98.5,98.5,98.5,0
ACI.TO,04 Feb 2019,16.68,16.87,16.49,16.86,19687
ACO.X.TO,04 Feb 2019,41.52,42.1,41.52,41.98,129000
ACO.Y.TO,04 Feb 2019,41.94,41.95,41.85,41.85,325
ACQ.TO,04 Feb 2019,10.88,11.31,10.67,10.72,124692
ACZ.UN.TO,04 Feb 2019,11.8,11.8,11.8,11.8,0
AD.TO,04 Feb 2019,18.93,19.14,18.78,19.12,126513
ADN.TO,04 Feb 2019,17.74,17.74,17.22,17.35,11318
ADVZ.TO,04 Feb 2019,24.89,25.13,24.61,25.03,6137
ADVZ.U.TO,04 Feb 2019,19,19,19,19,1400
ADW.A.TO,04 Feb 2019,14.62,14.75,14.41,14.51,11096
ADW.B.TO,04 Feb 2019,14.86,14.86,14.86,14.86,0
AEF.TO,04 Feb 2019,0.91,0.91,0.91,0.91,0
AEF.WT.TO,04 Feb 2019,0.01,0.01,0.01,0.01,427500
AEM.TO,04 Feb 2019,55.93,57.35,55.59,57.14,499191
AEZS.TO,04 Feb 2019,5.19,5.58,5.13,5.52,56276
AFN.TO,04 Feb 2019,51.56,51.56,50.3,50.85,33838
AFN.DB.B.TO,04 Feb 2019,100.52,100.52,100.52,100.52,0
AFN.DB.C.TO,04 Feb 2019,101.58,101.63,101.58,101.63,35000
AFN.DB.D.TO,04 Feb 2019,100.71,100.71,100.7,100.7,48000
AFN.DB.E.TO,04 Feb 2019,100.73,100.74,99.32,100,109000
AGF.B.TO,04 Feb 2019,5.37,5.4,5.23,5.23,80741
AGI.TO,04 Feb 2019,5.7,5.85,5.68,5.82,744679
AGT.TO,04 Feb 2019,16.28,17,16.28,16.69,133830
AHY.UN.TO,04 Feb 2019,7.59,7.59,7.59,7.59,0
AI.TO,04 Feb 2019,13.05,13.07,13.02,13.02,40222
AI.DB.TO,04 Feb 2019,100.9,100.9,100.9,100.9,0
AI.DB.A.TO,04 Feb 2019,100.5,100.5,100.5,100.5,25000
AI.DB.B.TO,04 Feb 2019,100.02,100.02,100,100,32000
AI.DB.C.TO,04 Feb 2019,99,99,99,99,0
AI.DB.D.TO,04 Feb 2019,98,98,98,98,0
AIF.TO,04 Feb 2019,24.7,24.7,24.13,24.23,75102
AII.TO,04 Feb 2019,0.62,0.63,0.6,0.6,4029
AIM.TO,04 Feb 2019,3.75,3.76,3.7,3.74,197145
AIM.PR.A.TO,04 Feb 2019,24.71,24.71,24.71,24.71,500
AIM.PR.B.TO,04 Feb 2019,24.75,24.75,24.75,24.75,200
AIM.PR.C.TO,04 Feb 2019,24.85,24.85,24.7,24.7,1200
AJX.TO,04 Feb 2019,0.76,0.78,0.76,0.78,50500
AKG.TO,04 Feb 2019,1,1.05,1,1.04,41200
AKT.A.TO,04 Feb 2019,3.43,3.43,3.32,3.32,11000
AKT.B.TO,04 Feb 2019,3.35,3.35,3.35,3.35,0
AKU.TO,04 Feb 2019,4.65,4.65,4.65,4.65,0
AKU.U.TO,04 Feb 2019,3.46,3.5,3.46,3.5,3200
ALA.TO,04 Feb 2019,13.75,14.4,13.73,14.3,1595413
ALA.PR.A.TO,04 Feb 2019,14.44,14.5,14.41,14.45,3297
ALA.PR.B.TO,04 Feb 2019,14.4,14.4,14.4,14.4,0
ALA.PR.E.TO,04 Feb 2019,17.95,17.95,17.86,17.9,6500
ALA.PR.G.TO,04 Feb 2019,16.7,16.7,16.7,16.7,950
ALA.PR.I.TO,04 Feb 2019,20.49,20.7,20.28,20.7,11756
ALA.PR.K.TO,04 Feb 2019,18.8,18.88,18.35,18.82,18100
ALA.PR.U.TO,04 Feb 2019,18.79,18.95,18.79,18.82,14500
ALB.TO,04 Feb 2019,27.01,27.01,27.01,27.01,100
ALC.TO,04 Feb 2019,14.23,14.23,13.99,14,1844
ALC.DB.A.TO,04 Feb 2019,100.5,100.5,100.5,100.5,6000
