Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,09 Jan 2019,0.07,0.07,0.07,0.07,73000
AAV.TO,09 Jan 2019,2.23,2.32,2.19,2.29,1223408
ABT.TO,09 Jan 2019,7.96,7.98,7.89,7.97,23908
ABX.TO,09 Jan 2019,16.45,16.64,16.34,16.43,4790126
AC.TO,09 Jan 2019,26.65,27,26.36,26.77,805402
ACB.TO,09 Jan 2019,6.7,7.32,6.68,7.17,16381700
ACB.WT.TO,09 Jan 2019,3.65,3.86,3.55,3.78,106618
ACD.TO,09 Jan 2019,9.1,9.1,9.1,9.1,2300
ACD.DB.TO,09 Jan 2019,98,98,98,98,20000
ACI.TO,09 Jan 2019,16.15,16.44,15.79,16.29,71747
ACO.X.TO,09 Jan 2019,38.49,39.25,38.25,39.15,165995
ACO.Y.TO,09 Jan 2019,38.63,39.16,38.35,39.16,3100
ACQ.TO,09 Jan 2019,11.02,11.52,10.92,11.38,103228
ACZ.UN.TO,09 Jan 2019,11.25,11.25,11.25,11.25,0
AD.TO,09 Jan 2019,17.54,17.87,17.54,17.69,111860
ADN.TO,09 Jan 2019,15.58,15.58,15,15.24,40686
ADVZ.TO,09 Jan 2019,25.3,25.32,24.5,24.5,6014
ADVZ.U.TO,09 Jan 2019,19,19,18.98,19,3600
ADW.A.TO,09 Jan 2019,14.36,14.47,14.21,14.43,37450
ADW.B.TO,09 Jan 2019,13.75,14.28,13.75,14.28,1600
AEF.TO,09 Jan 2019,0.92,0.92,0.9,0.9,18012
AEF.WT.TO,09 Jan 2019,0.01,0.01,0.01,0.01,0
AEM.TO,09 Jan 2019,52.7,53.58,52.54,53.47,1231089
AEZS.TO,09 Jan 2019,4.45,4.56,4.35,4.47,17650
AFN.TO,09 Jan 2019,49.05,50.04,49.05,49.32,89826
AFN.DB.B.TO,09 Jan 2019,100.66,100.66,100.66,100.66,3000
AFN.DB.C.TO,09 Jan 2019,101.26,101.26,101.26,101.26,0
AFN.DB.D.TO,09 Jan 2019,100.26,100.26,100.25,100.25,6000
AFN.DB.E.TO,09 Jan 2019,99.51,99.51,99.36,99.36,28000
AGF.B.TO,09 Jan 2019,4.92,4.92,4.82,4.83,86713
AGI.TO,09 Jan 2019,5.09,5.16,5.02,5.14,758956
AGT.TO,09 Jan 2019,16.93,17.03,16.31,16.92,64213
AHY.UN.TO,09 Jan 2019,7.26,7.26,7.25,7.25,1200
AI.TO,09 Jan 2019,13.2,13.2,12.9,13.1,31033
AI.DB.TO,09 Jan 2019,99.51,100.75,99.5,100.2,97000
AI.DB.A.TO,09 Jan 2019,99.88,99.88,99.88,99.88,0
AI.DB.B.TO,09 Jan 2019,99.99,100,99.99,100,28000
AI.DB.C.TO,09 Jan 2019,96.01,96.01,96.01,96.01,0
AI.DB.D.TO,09 Jan 2019,95.49,95.49,95.49,95.49,1000
AIF.TO,09 Jan 2019,23.21,23.46,23.15,23.19,97290
AII.TO,09 Jan 2019,0.73,0.73,0.73,0.73,0
AIM.TO,09 Jan 2019,3.76,3.9,3.72,3.77,335536
AIM.PR.A.TO,09 Jan 2019,24.5,24.76,24.5,24.75,9200
AIM.PR.B.TO,09 Jan 2019,24.51,24.76,24.5,24.71,4900
AIM.PR.C.TO,09 Jan 2019,24.5,24.7,24.45,24.45,4600
AJX.TO,09 Jan 2019,0.8,0.8,0.8,0.8,24500
