Symbol,Date,Open,High,Low,Close,Volume
BTB.UN.TO,29 Mar 2019,4.81,4.81,4.71,4.78,182998
BTE.TO,29 Mar 2019,2.37,2.38,2.26,2.27,2582708
BTO.TO,29 Mar 2019,3.77,3.79,3.72,3.74,1796262
BU.TO,29 Mar 2019,0.36,0.37,0.36,0.37,19879
BXE.TO,29 Mar 2019,0.45,0.47,0.4,0.43,2744996
BXE.DB.TO,29 Mar 2019,50,63,50,60,399000
BXF.TO,29 Mar 2019,10.24,10.27,10.24,10.27,9900
BYD.UN.TO,29 Mar 2019,140,140,137.17,137.51,95482
BYL.TO,29 Mar 2019,4.26,4.26,4.13,4.16,9355
CACB.TO,29 Mar 2019,20.7,20.7,20.68,20.68,6200
CAE.TO,29 Mar 2019,29.86,29.88,29.55,29.61,428772
CAGG.TO,29 Mar 2019,49.66,49.66,49.66,49.66,152
CAL.TO,29 Mar 2019,7.81,7.81,7.81,7.81,1500
CAN.TO,29 Mar 2019,9.55,9.55,9.53,9.54,16749
CAPS.B.TO,29 Mar 2019,22.35,22.35,22.35,22.35,2000
CAR.UN.TO,29 Mar 2019,51.01,51.63,50.84,51.37,329230
CAS.TO,29 Mar 2019,8.37,8.4,8.17,8.34,250689
CBH.TO,29 Mar 2019,18.77,18.77,18.74,18.74,1474
CBL.TO,29 Mar 2019,1.51,1.53,1.39,1.41,29639
CBO.TO,29 Mar 2019,18.53,18.56,18.53,18.56,13175
CBT.UN.TO,29 Mar 2019,9.4,9.4,9.39,9.39,2000
CCA.TO,29 Mar 2019,85.62,85.78,84.32,85.34,132959
CCI.UN.TO,29 Mar 2019,5.31,5.31,5.3,5.3,600
CCL.B.TO,29 Mar 2019,54.72,54.72,53.61,54.1,369784
CCO.TO,29 Mar 2019,15.99,16,15.71,15.75,907906
CCS.PR.C.TO,29 Mar 2019,22.87,23.01,22.84,23.01,1900
CCX.TO,29 Mar 2019,9.72,9.74,9.72,9.72,1861
CDAY.TO,29 Mar 2019,67.34,68.5,67.34,68.5,1452
CDD.UN.TO,29 Mar 2019,5.88,5.88,5.38,5.38,3161
CDH.TO,29 Mar 2019,0.71,0.71,0.7,0.7,6000
CDV.TO,29 Mar 2019,0.33,0.33,0.33,0.33,2500
CDZ.TO,29 Mar 2019,26.39,26.39,26.25,26.3,27297
CED.TO,29 Mar 2019,21.12,21.12,21.12,21.12,7300
CEE.TO,29 Mar 2019,1.58,1.58,1.56,1.56,18100
CEF.TO,29 Mar 2019,16.85,16.85,16.66,16.66,18075
CEF.U.TO,29 Mar 2019,12.48,12.53,12.48,12.48,500
CERV.TO,29 Mar 2019,13.48,13.48,13.25,13.25,1200
CET.TO,29 Mar 2019,0.69,0.69,0.64,0.66,38264
CEU.TO,29 Mar 2019,2.79,2.84,2.73,2.73,1002620
CEW.TO,29 Mar 2019,12.05,12.3,12.05,12.26,11799
CF.TO,29 Mar 2019,5.66,5.91,5.66,5.84,136270
CF.PR.A.TO,29 Mar 2019,14.6,14.6,14.51,14.51,1338
CFF.TO,29 Mar 2019,1.61,1.64,1.55,1.61,30536
CFP.TO,29 Mar 2019,13.63,13.81,13.39,13.7,337379
CFW.TO,29 Mar 2019,3.35,3.4,3.25,3.35,150577
CFX.TO,29 Mar 2019,14.95,15.21,14.61,14.89,84800
CG.TO,29 Mar 2019,7.13,7.21,7.01,7.01,366692
CGG.TO,29 Mar 2019,1.69,1.69,1.63,1.66,68497
CGI.TO,29 Mar 2019,24.01,24.3,24.01,24.3,308
CGI.PR.D.TO,29 Mar 2019,24.91,24.96,24.83,24.96,1600
CGL.TO,29 Mar 2019,10.98,11.03,10.95,10.98,138064
CGL.C.TO,29 Mar 2019,15.08,15.08,15.03,15.04,3400
CGO.TO,29 Mar 2019,79.17,79.27,78.21,78.64,9616
CGR.TO,29 Mar 2019,31.73,31.73,31.63,31.63,2029
CGT.TO,29 Mar 2019,0.21,0.21,0.21,0.21,15500
CGX.TO,29 Mar 2019,24.45,24.61,24.31,24.34,158960
CGY.TO,29 Mar 2019,32.08,32.08,31.98,31.98,3334
CHB.TO,29 Mar 2019,18.35,18.36,18.3,18.34,5221
CHE.DB.B.TO,29 Mar 2019,95.52,96,95.52,96,13000
CHE.DB.C.TO,29 Mar 2019,88.24,88.24,88.24,88.24,8000
CHE.DB.D.TO,29 Mar 2019,84.06,85.38,84.01,85.38,119000
CHE.UN.TO,29 Mar 2019,9.25,9.29,9.12,9.14,378582
CHH.TO,29 Mar 2019,0.31,0.32,0.29,0.29,68500
CHP.UN.TO,29 Mar 2019,14.12,14.23,14.04,14.06,646064
CHR.TO,29 Mar 2019,7.18,7.21,7.16,7.18,194825
CHW.TO,29 Mar 2019,10.86,11.04,10.83,10.98,9179
CIA.TO,29 Mar 2019,1.92,1.97,1.91,1.96,608843
CIC.TO,29 Mar 2019,11.16,11.16,11.13,11.13,10604
CIF.TO,29 Mar 2019,26.1,26.12,26.08,26.08,2161
CIGI.TO,29 Mar 2019,89,89.43,88.43,89.27,49510
CIU.PR.A.TO,29 Mar 2019,21.3,21.31,21.3,21.3,27400
CIU.PR.C.TO,29 Mar 2019,13.5,13.5,13.5,13.5,900
CIX.TO,29 Mar 2019,18.13,18.4,18.13,18.24,1318403
CJ.TO,29 Mar 2019,2.72,2.8,2.68,2.7,704077
CJ.DB.TO,29 Mar 2019,97,97.5,96.51,97.5,33000
CJR.B.TO,29 Mar 2019,5.98,5.99,5.89,5.92,278581
CJT.TO,29 Mar 2019,78.65,80.88,77.92,80.17,49738
CJT.DB.C.TO,29 Mar 2019,139,142,139,142,86000
CJT.DB.D.TO,29 Mar 2019,101,101.99,100.5,101.99,142000
CKE.TO,29 Mar 2019,0.13,0.13,0.13,0.13,67000
CKI.TO,29 Mar 2019,13.01,13.01,13,13,1000
CLF.TO,29 Mar 2019,17.94,17.95,17.94,17.95,10183
CLG.TO,29 Mar 2019,18.56,18.57,18.56,18.56,2827
CLIQ.TO,29 Mar 2019,5.35,5.65,5.35,5.62,165221
CLIQ.DB.TO,29 Mar 2019,95.51,95.51,95.49,95.5,54000
CLQ.TO,29 Mar 2019,0.3,0.3,0.29,0.3,39600
CLR.TO,29 Mar 2019,5.15,5.15,4.92,4.93,37442
CLS.TO,29 Mar 2019,11.21,11.34,11.09,11.29,144131
CM.TO,29 Mar 2019,107.33,107.36,105.58,105.6,2775812
CM.PR.O.TO,29 Mar 2019,18.37,18.65,18.37,18.6,16690
CM.PR.P.TO,29 Mar 2019,17.25,18.1,17.25,17.81,9808
CM.PR.Q.TO,29 Mar 2019,19.99,20.25,19.94,20.21,8679
CM.PR.R.TO,29 Mar 2019,22.86,23.19,22.84,22.84,7047
CM.PR.S.TO,29 Mar 2019,20.6,20.78,20.6,20.7,11799
CM.PR.T.TO,29 Mar 2019,25.21,25.37,25.21,25.28,21350
CMG.TO,29 Mar 2019,6.1,6.17,6.1,6.15,86920
CMH.TO,29 Mar 2019,6.78,6.78,6.66,6.73,5055
CMMC.TO,29 Mar 2019,0.95,0.96,0.94,0.96,368968
CMR.TO,29 Mar 2019,50,50.01,50,50.01,19455
CNE.TO,29 Mar 2019,4.58,4.58,4.52,4.54,151394
CNL.TO,29 Mar 2019,2.89,2.92,2.82,2.89,192038
CNQ.TO,29 Mar 2019,37.27,37.43,36.53,36.69,2510968
CNR.TO,29 Mar 2019,120.08,120.3,118.95,119.63,1394503
CNU.TO,29 Mar 2019,247.17,249.42,247.17,249.42,200
COMM.TO,29 Mar 2019,21.84,21.84,21.82,21.82,450
COP.TO,29 Mar 2019,0.11,0.11,0.1,0.11,221000
CORV.TO,29 Mar 2019,4.12,4.28,3.84,4.28,23993
COW.TO,29 Mar 2019,39.22,39.48,39.22,39.47,1986
CP.TO,29 Mar 2019,276,278.3,274.22,275.34,356982
CPD.TO,29 Mar 2019,12.46,12.59,12.46,12.55,94421
CPG.TO,29 Mar 2019,4.43,4.44,4.28,4.33,3410745
CPH.TO,29 Mar 2019,1.46,1.46,1.39,1.4,46110
CPX.TO,29 Mar 2019,31.49,31.59,31.23,31.3,198260
CPX.PR.A.TO,29 Mar 2019,14.05,14.05,14.04,14.04,211
CPX.PR.C.TO,29 Mar 2019,20.22,20.45,20.22,20.45,3510
CPX.PR.E.TO,29 Mar 2019,19.74,19.8,19.73,19.8,4122
CPX.PR.G.TO,29 Mar 2019,25.81,25.94,25.81,25.88,1759
CPX.PR.I.TO,29 Mar 2019,25.26,25.4,25.26,25.31,8969
CQE.TO,29 Mar 2019,0.51,0.51,0.51,0.51,3500
CR.TO,29 Mar 2019,1.14,1.16,1.12,1.12,501595
CRDL.TO,29 Mar 2019,5.62,5.63,5.4,5.58,35777
CRH.TO,29 Mar 2019,3.63,3.63,3.5,3.53,116221
CRON.TO,29 Mar 2019,25.4,25.71,24.33,24.55,1385112
CRP.TO,29 Mar 2019,4.46,4.47,4.46,4.47,6039
CRR.UN.TO,29 Mar 2019,14.36,14.36,14.2,14.23,163519
CRT.UN.TO,29 Mar 2019,14.43,14.44,14.3,14.36,96239
CRWN.DB.TO,29 Mar 2019,96.25,96.25,96.25,96.25,10000
