Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,07 Jan 2019,0.06,0.06,0.06,0.06,0
AAV.TO,07 Jan 2019,2.26,2.28,2.16,2.26,2049107
ABT.TO,07 Jan 2019,7.95,8.03,7.95,8.01,22330
ABX.TO,07 Jan 2019,17.75,17.75,17.15,17.19,11534370
AC.TO,07 Jan 2019,26.63,26.84,26.31,26.72,1153533
ACB.TO,07 Jan 2019,7.09,7.13,6.96,6.99,6766773
ACB.WT.TO,07 Jan 2019,3.83,3.83,3.65,3.7,38610
ACD.TO,07 Jan 2019,9.08,9.08,9.08,9.08,340
ACD.DB.TO,07 Jan 2019,96.99,97,96.99,97,23000
ACI.TO,07 Jan 2019,16.18,16.26,15.97,16.24,17575
ACO.X.TO,07 Jan 2019,38.41,38.45,37.84,38.1,159694
ACO.Y.TO,07 Jan 2019,38.25,38.3,37.97,37.97,1700
ACQ.TO,07 Jan 2019,11.41,11.41,10.79,10.86,90035
ACZ.UN.TO,07 Jan 2019,11.02,11.04,11.02,11.03,1500
AD.TO,07 Jan 2019,17.01,17.36,16.94,17.22,96926
ADN.TO,07 Jan 2019,16.15,16.18,14.75,15.02,30204
ADVZ.TO,07 Jan 2019,25.6,25.6,24.98,25.1,2563
ADVZ.U.TO,07 Jan 2019,19,19,19,19,1400
ADW.A.TO,07 Jan 2019,13.84,13.98,13.63,13.93,183272
ADW.B.TO,07 Jan 2019,13.76,13.76,13.76,13.76,0
AEF.TO,07 Jan 2019,0.95,0.95,0.92,0.92,2301
AEF.WT.TO,07 Jan 2019,0.01,0.01,0.01,0.01,0
AEM.TO,07 Jan 2019,54.99,54.99,52.76,52.96,944051
AEZS.TO,07 Jan 2019,4.69,4.9,4.56,4.64,85590
AFN.TO,07 Jan 2019,47.48,48.4,47.2,48.02,59026
AFN.DB.B.TO,07 Jan 2019,100.66,100.66,100.65,100.65,10000
AFN.DB.C.TO,07 Jan 2019,101.26,101.26,101.25,101.25,11000
AFN.DB.D.TO,07 Jan 2019,101,101,100.3,100.3,39000
AFN.DB.E.TO,07 Jan 2019,99.5,99.99,99.5,99.95,31000
AGF.B.TO,07 Jan 2019,5.03,5.11,4.92,5.03,97150
AGI.TO,07 Jan 2019,5.14,5.34,5,5.03,781695
AGT.TO,07 Jan 2019,17.28,17.3,17.14,17.24,16416
AHY.UN.TO,07 Jan 2019,7.14,7.17,7.13,7.16,4400
AI.TO,07 Jan 2019,12.94,13.04,12.84,12.87,26426
AI.DB.TO,07 Jan 2019,99.89,100,99.89,100,15000
AI.DB.A.TO,07 Jan 2019,99.88,99.88,99.88,99.88,0
AI.DB.B.TO,07 Jan 2019,100,100,100,100,2000
AI.DB.C.TO,07 Jan 2019,96,96,96,96,0
AI.DB.D.TO,07 Jan 2019,97,97,97,97,0
AIF.TO,07 Jan 2019,22.61,23.18,22.29,23.07,60469
AII.TO,07 Jan 2019,0.68,0.73,0.68,0.73,39500
AIM.TO,07 Jan 2019,3.69,3.77,3.62,3.7,243178
AIM.PR.A.TO,07 Jan 2019,24.5,24.5,24.5,24.5,3300
AIM.PR.B.TO,07 Jan 2019,24.3,24.3,24.3,24.3,0
AIM.PR.C.TO,07 Jan 2019,24.19,24.21,24.19,24.2,3400
AJX.TO,07 Jan 2019,0.78,0.8,0.76,0.8,10222
AKG.TO,07 Jan 2019,1,1.03,0.97,0.99,65054
AKT.A.TO,07 Jan 2019,4.42,4.42,3.96,3.96,4045
AKT.B.TO,07 Jan 2019,4.48,4.48,4.48,4.48,0
AKU.TO,07 Jan 2019,4.06,4.06,4,4,7400
AKU.U.TO,07 Jan 2019,3.33,3.39,3.3,3.39,798
ALA.TO,07 Jan 2019,14.5,14.58,14.03,14.14,988970
ALA.PR.A.TO,07 Jan 2019,14.78,14.92,14.69,14.72,169598
ALA.PR.B.TO,07 Jan 2019,15,15,15,15,250
ALA.PR.E.TO,07 Jan 2019,18.05,18.41,18.05,18.17,37300
ALA.PR.G.TO,07 Jan 2019,17.23,17.4,17.22,17.25,6000
ALA.PR.I.TO,07 Jan 2019,21.18,21.77,21.18,21.3,5673
ALA.PR.K.TO,07 Jan 2019,19,19.25,18.6,18.97,10104
ALA.PR.U.TO,07 Jan 2019,18.45,18.65,18.35,18.45,8900
ALB.TO,07 Jan 2019,23.25,23.25,23.25,23.25,0
ALC.TO,07 Jan 2019,13.2,13.3,13.15,13.3,3900
