Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,15 Jan 2019,0.06,0.06,0.06,0.06,0
AAV.TO,15 Jan 2019,2.27,2.34,2.27,2.31,218706
ABT.TO,15 Jan 2019,7.93,8.01,7.78,8,33666
ABX.TO,15 Jan 2019,16.24,16.31,15.63,15.71,4477283
AC.TO,15 Jan 2019,27.6,28.02,27.46,27.57,1127991
ACB.TO,15 Jan 2019,9.21,9.97,9.05,9.26,41174000
ACB.WT.TO,15 Jan 2019,5.47,6.15,5.3,5.53,228362
ACD.TO,15 Jan 2019,9.2,9.2,9.15,9.15,600
ACD.DB.TO,15 Jan 2019,98,98,98,98,0
ACI.TO,15 Jan 2019,16.26,16.52,15.99,16.23,123058
ACO.X.TO,15 Jan 2019,39.34,39.91,39.28,39.88,217767
ACO.Y.TO,15 Jan 2019,39.49,39.75,39.49,39.75,400
ACQ.TO,15 Jan 2019,11.45,11.53,11.17,11.22,83908
ACZ.UN.TO,15 Jan 2019,11.4,11.45,11.4,11.45,200
AD.TO,15 Jan 2019,18.02,18.23,18,18.19,120681
ADN.TO,15 Jan 2019,15.01,15.01,14.92,14.98,15313
ADVZ.TO,15 Jan 2019,25.17,25.17,25.17,25.17,243
ADVZ.U.TO,15 Jan 2019,18.95,18.95,18.95,18.95,0
ADW.A.TO,15 Jan 2019,14.8,14.95,14.7,14.89,55114
ADW.B.TO,15 Jan 2019,14.96,14.96,14.96,14.96,500
AEF.TO,15 Jan 2019,0.92,0.92,0.92,0.92,0
AEF.WT.TO,15 Jan 2019,0.01,0.01,0.01,0.01,0
AEM.TO,15 Jan 2019,52.94,53.18,51.43,51.9,590820
AEZS.TO,15 Jan 2019,5.28,5.3,5,5.3,56757
AFN.TO,15 Jan 2019,50.53,51.46,50.32,51.15,28610
AFN.DB.B.TO,15 Jan 2019,100.99,101,100.66,100.66,20000
AFN.DB.C.TO,15 Jan 2019,102.07,102.07,102.07,102.07,0
AFN.DB.D.TO,15 Jan 2019,100.01,100.51,100,100.5,13000
AFN.DB.E.TO,15 Jan 2019,99.49,99.75,99.31,99.31,66000
AGF.B.TO,15 Jan 2019,4.89,4.89,4.7,4.75,62545
AGI.TO,15 Jan 2019,5.05,5.29,5.04,5.2,1469979
AGT.TO,15 Jan 2019,16.82,17.01,16.79,16.81,36721
AHY.UN.TO,15 Jan 2019,7.24,7.24,7.24,7.24,0
AI.TO,15 Jan 2019,13.14,13.25,13,13.25,40651
AI.DB.TO,15 Jan 2019,100.39,100.51,100,100.5,109000
AI.DB.A.TO,15 Jan 2019,99.88,99.88,99.88,99.88,0
AI.DB.B.TO,15 Jan 2019,100.01,100.01,100.01,100.01,0
AI.DB.C.TO,15 Jan 2019,99,99,99,99,0
AI.DB.D.TO,15 Jan 2019,98,98,98,98,0
AIF.TO,15 Jan 2019,23.43,24.03,23.23,23.97,134490
AII.TO,15 Jan 2019,0.7,0.7,0.65,0.66,4102
AIM.TO,15 Jan 2019,3.75,3.83,3.73,3.74,218584
AIM.PR.A.TO,15 Jan 2019,24.94,25.51,24.94,25,1181
AIM.PR.B.TO,15 Jan 2019,24.75,25,24.75,25,7350
AIM.PR.C.TO,15 Jan 2019,24.94,25.29,24.76,25.29,7800
AJX.TO,15 Jan 2019,0.84,0.84,0.83,0.83,5500
AKG.TO,15 Jan 2019,0.95,0.96,0.94,0.94,12394
AKT.A.TO,15 Jan 2019,3.9,3.9,3.85,3.87,600
AKT.B.TO,15 Jan 2019,4.2,4.2,4.04,4.04,300
AKU.TO,15 Jan 2019,4.95,4.95,4.3,4.3,450
AKU.U.TO,15 Jan 2019,3.15,3.2,3.15,3.2,3500
ALA.TO,15 Jan 2019,13.82,14.06,13.58,13.92,1017912
ALA.PR.A.TO,15 Jan 2019,14.8,14.88,14.52,14.52,117710
ALA.PR.B.TO,15 Jan 2019,14.96,14.96,14.79,14.79,600
ALA.PR.E.TO,15 Jan 2019,17.99,18.23,17.93,18.02,7508
ALA.PR.G.TO,15 Jan 2019,17.08,17.08,16.71,16.71,1270
ALA.PR.I.TO,15 Jan 2019,20.75,20.96,20.75,20.75,5200
ALA.PR.K.TO,15 Jan 2019,18.89,18.89,18.23,18.23,17035
ALA.PR.U.TO,15 Jan 2019,18.81,18.81,18.14,18.14,11350
ALB.TO,15 Jan 2019,24.55,24.55,24.55,24.55,0
ALC.TO,15 Jan 2019,13.24,13.27,13.08,13.08,1818
ALC.DB.A.TO,15 Jan 2019,100.4,100.4,100.4,100.4,0
ALO.TO,15 Jan 2019,1.29,1.29,1.19,1.19,57219
ALS.TO,15 Jan 2019,11.23,11.42,11.14,11.42,56451
ALYA.TO,15 Jan 2019,3.98,4,3.9,3.9,6046
AMM.TO,15 Jan 2019,1.09,1.1,1.05,1.07,18805
ANX.TO,15 Jan 2019,0.22,0.28,0.22,0.26,524437
AOI.TO,15 Jan 2019,1.09,1.1,1.08,1.09,62057
AP.UN.TO,15 Jan 2019,45.58,45.72,45.4,45.4,163258
APHA.TO,15 Jan 2019,9.33,9.43,8.76,8.86,7478458
APR.UN.TO,15 Jan 2019,9.39,9.58,9.37,9.53,50366
APS.TO,15 Jan 2019,2.82,3.02,2.82,2.93,16900
APY.TO,15 Jan 2019,2.12,2.12,2.12,2.12,0
AQA.TO,15 Jan 2019,0.23,0.23,0.21,0.23,32779
AQN.TO,15 Jan 2019,13.74,14.07,13.72,14.05,893025
AQN.PR.A.TO,15 Jan 2019,20.3,20.46,20.24,20.31,2588
AQN.PR.D.TO,15 Jan 2019,22.2,22.2,22.2,22.2,0
AQY.A.TO,15 Jan 2019,10.01,10.01,10.01,10.01,0
AQY.WT.TO,15 Jan 2019,0.35,0.35,0.35,0.35,0
AR.TO,15 Jan 2019,1.59,1.61,1.45,1.51,475383
ARE.TO,15 Jan 2019,18.38,18.78,18.38,18.62,416875
ARE.DB.C.TO,15 Jan 2019,103.98,104.5,103.98,104,266000
ARG.TO,15 Jan 2019,0.97,0.97,0.95,0.97,23950
ARX.TO,15 Jan 2019,9.5,9.65,9.41,9.56,1386266
ASM.TO,15 Jan 2019,0.88,0.89,0.86,0.86,40900
ASM.WT.TO,15 Jan 2019,0.08,0.08,0.08,0.08,0
ASND.TO,15 Jan 2019,0.48,0.49,0.47,0.47,10000
ASND.WT.TO,15 Jan 2019,0.16,0.16,0.16,0.16,0
ASO.TO,15 Jan 2019,2.7,2.7,2.7,2.7,0
ASP.TO,15 Jan 2019,0.13,0.15,0.13,0.14,115070
ASR.TO,15 Jan 2019,2.64,2.66,2.57,2.6,607431
ATA.TO,15 Jan 2019,16.36,16.47,16.14,16.27,415835
ATD.A.TO,15 Jan 2019,71.99,72.23,71.97,71.97,1932
ATD.B.TO,15 Jan 2019,71.89,72.39,71.6,71.79,759354
ATH.TO,15 Jan 2019,0.99,1.03,0.97,1.02,2400980
ATL.TO,15 Jan 2019,0.09,0.09,0.09,0.09,80000
ATP.TO,15 Jan 2019,3.24,3.29,3.22,3.23,68407
ATP.DB.D.TO,15 Jan 2019,100.75,100.75,100.75,100.75,0
ATP.DB.E.TO,15 Jan 2019,102.48,102.88,102.4,102.74,149000
ATZ.TO,15 Jan 2019,16.42,16.53,16.14,16.16,206312
AUG.TO,15 Jan 2019,1.19,1.22,1.18,1.19,26500
AUMN.TO,15 Jan 2019,0.41,0.41,0.4,0.41,5000
AUP.TO,15 Jan 2019,9.85,10.19,9.82,10.13,120728
AVL.TO,15 Jan 2019,0.06,0.06,0.06,0.06,407200
AVP.TO,15 Jan 2019,0.05,0.05,0.05,0.05,0
AW.UN.TO,15 Jan 2019,35.98,36.24,35.98,36.23,26054
AX.PR.A.TO,15 Jan 2019,21.2,21.2,20.95,20.95,1638
