Symbol,Date,Open,High,Low,Close,Volume
ALA.PR.B.TO,07 Feb 2019,14.86,14.86,14.77,14.8,1400
ALA.PR.E.TO,07 Feb 2019,18.17,18.3,18.12,18.13,12518
ALA.PR.G.TO,07 Feb 2019,16.94,16.94,16.76,16.76,6079
ALA.PR.I.TO,07 Feb 2019,20.81,20.86,20.75,20.75,5000
ALA.PR.K.TO,07 Feb 2019,18.85,18.89,18.7,18.74,6594
ALA.PR.U.TO,07 Feb 2019,18.91,19.1,18.89,18.9,5080
ALB.TO,07 Feb 2019,27.01,27.01,27.01,27.01,0
ALC.TO,07 Feb 2019,13.83,13.98,13.82,13.98,2000
ALC.DB.A.TO,07 Feb 2019,101.02,101.02,101,101,86000
ALO.TO,07 Feb 2019,1.05,1.05,1.02,1.04,62278
ALS.TO,07 Feb 2019,11.78,12.13,11.78,12.04,63204
ALYA.TO,07 Feb 2019,3.9,3.9,3.75,3.9,4563
AMM.TO,07 Feb 2019,0.95,0.96,0.94,0.94,9000
ANX.TO,07 Feb 2019,0.26,0.26,0.25,0.26,159500
AOI.TO,07 Feb 2019,1.31,1.32,1.26,1.28,148400
AP.UN.TO,07 Feb 2019,47.5,47.95,47.22,47.86,173729
APHA.TO,07 Feb 2019,12.26,13.11,12.03,12.67,10281730
APR.UN.TO,07 Feb 2019,10.46,10.5,10.38,10.5,58158
APS.TO,07 Feb 2019,2.64,2.65,2.54,2.58,13480
APY.TO,07 Feb 2019,2.79,2.8,2.6,2.8,1800
AQA.TO,07 Feb 2019,0.22,0.22,0.21,0.21,10499
AQN.TO,07 Feb 2019,14.65,14.86,14.64,14.85,1053510
AQN.PR.A.TO,07 Feb 2019,19.54,19.9,19.54,19.55,3600
AQN.PR.D.TO,07 Feb 2019,20.69,20.69,20.56,20.6,700
AQY.A.TO,07 Feb 2019,10.01,10.05,10.01,10.05,7700
AQY.WT.TO,07 Feb 2019,0.3,0.3,0.3,0.3,0
AR.TO,07 Feb 2019,1.78,1.8,1.77,1.78,312210
ARE.TO,07 Feb 2019,18.11,18.14,17.81,18.05,170985
ARE.DB.C.TO,07 Feb 2019,103.51,103.51,103.5,103.5,103000
ARG.TO,07 Feb 2019,0.97,0.97,0.95,0.96,69159
ARX.TO,07 Feb 2019,9.13,9.2,8.79,8.84,4738064
ASM.TO,07 Feb 2019,0.84,0.84,0.82,0.82,35500
ASND.TO,07 Feb 2019,0.46,0.46,0.46,0.46,9000
ASND.WT.TO,07 Feb 2019,0.14,0.15,0.14,0.15,17000
ASO.TO,07 Feb 2019,2.73,2.73,2.73,2.73,0
ASP.TO,07 Feb 2019,0.11,0.12,0.11,0.11,79350
ASP.WT.TO,07 Feb 2019,0.03,0.03,0.03,0.03,0
ASR.TO,07 Feb 2019,3.38,3.38,3.32,3.35,902320
ATA.TO,07 Feb 2019,18.92,19.3,18.59,18.68,635670
ATD.A.TO,07 Feb 2019,73.36,74,73.28,74,906
ATD.B.TO,07 Feb 2019,73.27,74.04,72.81,73.82,594289
ATH.TO,07 Feb 2019,0.96,0.96,0.93,0.93,766252
ATL.TO,07 Feb 2019,0.09,0.09,0.09,0.09,9337
ATP.TO,07 Feb 2019,3.31,3.36,3.25,3.36,63700
ATP.DB.D.TO,07 Feb 2019,100.51,100.51,100.51,100.51,1000
ATP.DB.E.TO,07 Feb 2019,102.01,103.5,102.01,103.5,90000
ATZ.TO,07 Feb 2019,17.62,18,17.47,17.92,109860
AUG.TO,07 Feb 2019,1.4,1.4,1.35,1.36,13700
AUMN.TO,07 Feb 2019,0.45,0.47,0.45,0.45,29500
AUP.TO,07 Feb 2019,8.68,8.73,8.3,8.37,74551
AVL.TO,07 Feb 2019,0.05,0.06,0.05,0.06,22500
AVP.TO,07 Feb 2019,0.05,0.05,0.05,0.05,37000
AW.UN.TO,07 Feb 2019,36.45,36.59,36.2,36.59,17338
AX.PR.A.TO,07 Feb 2019,21.9,21.9,21.9,21.9,200
AX.PR.E.TO,07 Feb 2019,20.11,20.19,20.11,20.19,650
AX.PR.G.TO,07 Feb 2019,21.3,21.51,21.3,21.51,600
AX.PR.I.TO,07 Feb 2019,23.32,23.4,23.32,23.4,450
AX.UN.TO,07 Feb 2019,10.75,10.83,10.71,10.82,791875
AXR.TO,07 Feb 2019,1.55,1.6,1.55,1.59,19600
AYM.TO,07 Feb 2019,4,4,4,4,0
AZP.PR.A.TO,07 Feb 2019,14.38,14.4,14.38,14.4,2000
AZP.PR.B.TO,07 Feb 2019,19.2,19.2,19.2,19.2,200
AZP.PR.C.TO,07 Feb 2019,18.7,18.7,18.7,18.7,0
AZZ.TO,07 Feb 2019,0.24,0.25,0.24,0.24,55032
BAD.TO,07 Feb 2019,34.67,35.23,34.66,35,191298
BAM.A.TO,07 Feb 2019,57.63,58.16,57.39,58.15,687431
BAM.PF.A.TO,07 Feb 2019,21.9,21.91,21.65,21.7,6193
BAM.PF.B.TO,07 Feb 2019,19.85,19.85,19.46,19.55,5271
BAM.PF.C.TO,07 Feb 2019,21.37,21.54,21.33,21.54,9498
BAM.PF.D.TO,07 Feb 2019,22,22.2,22,22.16,9900
BAM.PF.E.TO,07 Feb 2019,19.35,19.36,19.13,19.13,1568
BAM.PF.F.TO,07 Feb 2019,20.46,20.46,20.05,20.05,6611
BAM.PF.G.TO,07 Feb 2019,20.13,20.15,19.88,19.98,6516
BAM.PF.H.TO,07 Feb 2019,25.55,25.73,25.55,25.7,7476
BAM.PF.I.TO,07 Feb 2019,25.4,25.4,25.34,25.4,26382
BAM.PF.J.TO,07 Feb 2019,24.42,24.55,24.42,24.5,5037
BAM.PR.B.TO,07 Feb 2019,12.96,12.96,12.71,12.71,3880
BAM.PR.C.TO,07 Feb 2019,12.9,12.9,12.6,12.74,3120
BAM.PR.E.TO,07 Feb 2019,18.33,18.33,18.33,18.33,100
BAM.PR.G.TO,07 Feb 2019,17.75,17.75,17.75,17.75,0
BAM.PR.K.TO,07 Feb 2019,12.87,12.87,12.69,12.7,1700
BAM.PR.M.TO,07 Feb 2019,20.82,20.95,20.82,20.86,3731
BAM.PR.N.TO,07 Feb 2019,20.63,20.98,20.63,20.89,4826
BAM.PR.R.TO,07 Feb 2019,17.26,17.26,17,17,4459
BAM.PR.S.TO,07 Feb 2019,17.25,17.25,17.25,17.25,0
BAM.PR.T.TO,07 Feb 2019,17.03,17.13,17.03,17.05,2664
BAM.PR.X.TO,07 Feb 2019,14.8,15.03,14.8,14.9,4410
BAM.PR.Z.TO,07 Feb 2019,21.46,21.46,21.34,21.34,8430
BANK.TO,07 Feb 2019,18.35,18.35,18.35,18.35,0
BAR.TO,07 Feb 2019,0.16,0.16,0.15,0.16,116100
BB.TO,07 Feb 2019,10.93,10.93,10.74,10.77,839520
BB.DB.V.TO,07 Feb 2019,108,108,108,108,0
BBD.A.TO,07 Feb 2019,2.2,2.28,2.16,2.27,139935
BBD.B.TO,07 Feb 2019,2.1,2.18,2.07,2.15,10243410
BBD.PR.B.TO,07 Feb 2019,10.97,11.12,10.63,10.96,5249
BBD.PR.C.TO,07 Feb 2019,20,20.15,19.78,20,6663
BBD.PR.D.TO,07 Feb 2019,10.95,10.95,10.8,10.8,2630
BBL.A.TO,07 Feb 2019,6.39,6.39,6.39,6.39,150
BBU.UN.TO,07 Feb 2019,43.56,43.62,42.3,43.23,127953
BCB.TO,07 Feb 2019,20.47,20.73,20.38,20.59,203272
BCE.TO,07 Feb 2019,57.56,57.67,56.95,57.49,1513725
BCE.PR.A.TO,07 Feb 2019,16.25,16.25,15.99,15.99,6600
BCE.PR.B.TO,07 Feb 2019,16.66,16.66,16.4,16.42,14994
BCE.PR.C.TO,07 Feb 2019,17.09,17.15,17.08,17.15,1000
BCE.PR.D.TO,07 Feb 2019,16.62,16.63,16.44,16.44,4300
BCE.PR.E.TO,07 Feb 2019,16.55,16.55,16.41,16.41,1700
BCE.PR.F.TO,07 Feb 2019,16.45,16.45,16.25,16.25,1700
BCE.PR.G.TO,07 Feb 2019,15.85,15.85,15.72,15.85,400
BCE.PR.H.TO,07 Feb 2019,16.44,16.5,16.35,16.4,3145
BCE.PR.I.TO,07 Feb 2019,16.01,16.01,15.81,15.85,3500
BCE.PR.J.TO,07 Feb 2019,16.54,16.54,16.36,16.4,11565
BCE.PR.K.TO,07 Feb 2019,15.31,15.37,14.95,15.15,10605
BCE.PR.L.TO,07 Feb 2019,15,15,15,15,1200
BCE.PR.M.TO,07 Feb 2019,15.8,15.8,15.45,15.53,55000
BCE.PR.N.TO,07 Feb 2019,16.4,16.6,16.2,16.2,600
BCE.PR.O.TO,07 Feb 2019,20.86,20.9,20.68,20.68,2400
BCE.PR.Q.TO,07 Feb 2019,20.1,20.1,19.58,19.77,7570
BCE.PR.R.TO,07 Feb 2019,16.51,16.51,16.32,16.33,3100
BCE.PR.S.TO,07 Feb 2019,16.62,16.62,16.37,16.37,7600
BCE.PR.T.TO,07 Feb 2019,16,16,15.99,15.99,5100
BCE.PR.Y.TO,07 Feb 2019,16.68,16.68,16.4,16.4,17719
BCE.PR.Z.TO,07 Feb 2019,16.2,16.2,16.18,16.19,700
BCI.TO,07 Feb 2019,31.09,31.09,31.09,31.09,100
BDI.TO,07 Feb 2019,1.98,1.98,1.86,1.87,63957
BDIV.TO,07 Feb 2019,19.29,19.29,19.29,19.29,0
BDT.TO,07 Feb 2019,6.48,6.53,6.34,6.41,31945
BEI.UN.TO,07 Feb 2019,40.68,41.56,40.68,41.12,128655
BEK.B.TO,07 Feb 2019,12.93,12.96,12.93,12.96,400
BEP.PR.E.TO,07 Feb 2019,21.17,21.17,21.17,21.17,100
BEP.PR.G.TO,07 Feb 2019,24.33,24.5,24.33,24.46,2300
BEP.PR.I.TO,07 Feb 2019,24.78,25.3,24.78,25,2655
BEP.PR.K.TO,07 Feb 2019,22.06,22.06,21.85,22.02,1785
BEP.PR.M.TO,07 Feb 2019,21.76,21.76,21.53,21.7,2200
BEP.UN.TO,07 Feb 2019,37.74,37.9,37.4,37.59,213394
BFIN.TO,07 Feb 2019,18.6,18.6,18.6,18.6,0
BGC.TO,07 Feb 2019,19.84,19.84,19.84,19.84,0
BGI.UN.TO,07 Feb 2019,6.35,6.45,6.31,6.45,33460
BGU.TO,07 Feb 2019,22.35,22.35,22.35,22.35,0
BGU.U.TO,07 Feb 2019,16.63,16.63,16.63,16.63,0
BHC.TO,07 Feb 2019,33.34,33.38,32.05,32.73,788545
BIK.PR.A.TO,07 Feb 2019,25.24,25.3,25.2,25.3,27829
BIP.PR.A.TO,07 Feb 2019,21,21,21,21,450
BIP.PR.B.TO,07 Feb 2019,24.9,24.9,24.88,24.9,6800
BIP.PR.C.TO,07 Feb 2019,24.71,24.8,24.61,24.75,3643
BIP.PR.D.TO,07 Feb 2019,22.8,22.89,22.8,22.81,1410
BIP.PR.E.TO,07 Feb 2019,21.42,22,21.42,22,2000
BIP.PR.F.TO,07 Feb 2019,22.05,22.19,22.03,22.19,11955
BIP.UN.TO,07 Feb 2019,51.8,52.14,51.2,52.08,241238
BIR.TO,07 Feb 2019,3.16,3.23,3.11,3.18,973146
BIR.PR.A.TO,07 Feb 2019,24.8,24.8,24.8,24.8,0
BIR.PR.C.TO,07 Feb 2019,24.25,24.25,24.05,24.05,4600
BK.TO,07 Feb 2019,11.46,11.46,11.18,11.28,10067
BK.PR.A.TO,07 Feb 2019,10.12,10.15,10.12,10.15,1100
BKCH.TO,07 Feb 2019,19.31,19.31,19.31,19.31,250
BKI.TO,07 Feb 2019,0.08,0.09,0.08,0.08,1678850
BKL.F.TO,07 Feb 2019,18.28,18.28,18.28,18.28,0
BKX.TO,07 Feb 2019,0.28,0.28,0.27,0.27,20500
BL.UN.TO,07 Feb 2019,9.55,9.58,9.5,9.58,7600
BLB.UN.TO,07 Feb 2019,9.32,9.34,9.3,9.34,500
BLCK.TO,07 Feb 2019,18.5,18.5,18.5,18.5,0
BLDP.TO,07 Feb 2019,4.48,4.51,4.27,4.31,136791
BLU.TO,07 Feb 2019,1.07,1.08,1.05,1.05,154190
BLX.TO,07 Feb 2019,18.52,18.52,18.25,18.38,199845
BLX.DB.A.TO,07 Feb 2019,103.43,103.43,103.43,103.43,6000
BMO.TO,07 Feb 2019,97.3,97.49,96.5,97.14,2024933
BMO.PR.A.TO,07 Feb 2019,23.69,23.69,23.69,23.69,0
BMO.PR.B.TO,07 Feb 2019,25.44,25.45,25.32,25.45,5000
BMO.PR.C.TO,07 Feb 2019,23.94,23.95,23.93,23.95,26200
BMO.PR.D.TO,07 Feb 2019,23.21,23.32,23.1,23.21,43702
BMO.PR.E.TO,07 Feb 2019,22.91,23.05,22.91,23,3345
BMO.PR.Q.TO,07 Feb 2019,23.01,23.11,22.92,23.11,2200
BMO.PR.S.TO,07 Feb 2019,19.6,19.6,19.41,19.57,4450
BMO.PR.T.TO,07 Feb 2019,19.35,19.36,19,19.02,9200
BMO.PR.W.TO,07 Feb 2019,19.4,19.4,18.95,18.98,6800
BMO.PR.Y.TO,07 Feb 2019,21.33,21.35,21.13,21.35,3975
BMO.PR.Z.TO,07 Feb 2019,24.37,24.37,24.37,24.37,0
BNC.TO,07 Feb 2019,21.3,21.3,21.3,21.3,0
BND.TO,07 Feb 2019,18.76,18.76,18.76,18.76,0
BNE.TO,07 Feb 2019,5.71,5.72,5.4,5.41,426231
BNG.TO,07 Feb 2019,0.1,0.1,0.1,0.1,27000
BNP.TO,07 Feb 2019,1.15,1.17,1.12,1.12,249932
BNS.TO,07 Feb 2019,74.76,74.95,74.26,74.83,1779250
BNS.PR.D.TO,07 Feb 2019,24.12,24.18,24.12,24.18,980
BNS.PR.E.TO,07 Feb 2019,25.86,25.87,25.81,25.87,6519
BNS.PR.F.TO,07 Feb 2019,24.14,24.14,24.08,24.11,1200
BNS.PR.G.TO,07 Feb 2019,25.91,25.92,25.83,25.91,8400
BNS.PR.H.TO,07 Feb 2019,25.47,25.47,25.44,25.47,5899
BNS.PR.I.TO,07 Feb 2019,23.34,23.34,23.01,23.18,12094
BNS.PR.Y.TO,07 Feb 2019,24.29,24.3,24.25,24.25,14200
BNS.PR.Z.TO,07 Feb 2019,23.66,23.66,23.54,23.65,8300
BOS.TO,07 Feb 2019,8.19,8.48,8.19,8.48,9128
BOY.TO,07 Feb 2019,0.3,0.36,0.3,0.36,12600
BPF.UN.TO,07 Feb 2019,16.98,17.13,16.91,17.13,29702
BPO.PR.A.TO,07 Feb 2019,18.05,18.18,17.9,18.04,15069
BPO.PR.C.TO,07 Feb 2019,25.4,25.44,25.38,25.4,1780
BPO.PR.E.TO,07 Feb 2019,22.5,22.5,22.02,22.2,5098
BPO.PR.G.TO,07 Feb 2019,20.69,20.69,20.42,20.49,5299
BPO.PR.I.TO,07 Feb 2019,19.41,19.55,19.2,19.46,9055
BPO.PR.N.TO,07 Feb 2019,16.84,16.88,16.66,16.72,2400
BPO.PR.P.TO,07 Feb 2019,16.51,16.68,16.41,16.56,5874
BPO.PR.R.TO,07 Feb 2019,18.11,18.11,17.95,18.1,3936
BPO.PR.S.TO,07 Feb 2019,19.24,19.24,19.24,19.24,0
BPO.PR.T.TO,07 Feb 2019,19.63,19.8,19.61,19.76,4156
BPO.PR.W.TO,07 Feb 2019,11.86,11.86,11.25,11.61,900
BPO.PR.X.TO,07 Feb 2019,11.8,11.8,11.8,11.8,590
BPO.PR.Y.TO,07 Feb 2019,11.98,11.98,11.98,11.98,0
BPRF.TO,07 Feb 2019,24.4,24.4,24.4,24.4,0
BPS.PR.A.TO,07 Feb 2019,25.48,25.48,25.48,25.48,100
BPS.PR.C.TO,07 Feb 2019,25.48,25.49,25.48,25.49,200
BPS.PR.U.TO,07 Feb 2019,25.39,25.39,25.39,25.39,0
BPY.UN.TO,07 Feb 2019,25.73,26.34,25.5,26.29,1508892
BR.TO,07 Feb 2019,6.15,6.31,6.15,6.31,900
BRB.TO,07 Feb 2019,3.99,3.99,3.73,3.77,30545
BRE.TO,07 Feb 2019,15.4,15.49,15.2,15.2,19991
BRF.PR.A.TO,07 Feb 2019,16.42,16.42,16.2,16.2,4250
BRF.PR.B.TO,07 Feb 2019,16.32,16.34,16.22,16.23,1100
BRF.PR.C.TO,07 Feb 2019,18,18.01,17.9,17.93,17844
BRF.PR.E.TO,07 Feb 2019,19.46,19.46,19.46,19.46,200
BRF.PR.F.TO,07 Feb 2019,19.5,19.5,19.5,19.5,1308
BRY.TO,07 Feb 2019,0.17,0.17,0.16,0.16,13800
BSC.TO,07 Feb 2019,21.44,21.44,21.44,21.44,0
BSC.PR.C.TO,07 Feb 2019,19.78,19.78,19.78,19.78,1500
BSD.PR.A.TO,07 Feb 2019,9.36,9.36,9.36,9.36,900
BSD.UN.TO,07 Feb 2019,0.55,0.55,0.55,0.55,0
BSO.UN.TO,07 Feb 2019,3.81,3.86,3.81,3.86,8930
BSX.TO,07 Feb 2019,0.34,0.34,0.33,0.33,89450
BTB.DB.E.TO,07 Feb 2019,100.65,100.65,100.65,100.65,10000
BTB.DB.F.TO,07 Feb 2019,101.25,101.25,101.25,101.25,12000
BTB.UN.TO,07 Feb 2019,4.69,4.69,4.64,4.65,46399
BTE.TO,07 Feb 2019,2.05,2.06,1.95,2,5142310
BTO.TO,07 Feb 2019,4,4.03,3.95,4.03,2816744
BU.TO,07 Feb 2019,0.2,0.2,0.2,0.2,1400
BUA.UN.TO,07 Feb 2019,6.92,6.92,6.92,6.92,0
BUI.TO,07 Feb 2019,3.61,3.61,3.61,3.61,0
BXE.TO,07 Feb 2019,0.72,0.72,0.66,0.69,231052
BXE.DB.TO,07 Feb 2019,53.5,53.5,53.5,53.5,0
BXF.TO,07 Feb 2019,10.18,10.18,10.18,10.18,2000
BYD.UN.TO,07 Feb 2019,122.71,122.71,120.55,120.74,17990
BYL.TO,07 Feb 2019,4.39,4.39,4.24,4.26,19960
CACB.TO,07 Feb 2019,20.39,20.39,20.39,20.39,1700
CAE.TO,07 Feb 2019,27.75,28.16,27.67,28.08,519602
CAGG.TO,07 Feb 2019,48.59,48.59,48.53,48.53,1434
CAGS.TO,07 Feb 2019,48.84,48.84,48.84,48.84,1200
CAL.TO,07 Feb 2019,7.42,7.42,7.42,7.42,300
CALL.TO,07 Feb 2019,18.83,18.84,18.83,18.84,5700
CAN.TO,07 Feb 2019,9.64,9.64,9.64,9.64,141
CAPS.TO,07 Feb 2019,20.62,20.62,20.52,20.56,2935
CAPS.B.TO,07 Feb 2019,22.21,22.21,22.21,22.21,1250
CAR.UN.TO,07 Feb 2019,48.19,48.83,47.96,48.75,361955
CARS.TO,07 Feb 2019,18.27,18.27,18.27,18.27,200
CARS.B.TO,07 Feb 2019,19.32,19.32,19.32,19.32,0
CAS.TO,07 Feb 2019,10.08,10.08,9.81,9.86,148721
CBH.TO,07 Feb 2019,18.58,18.6,18.55,18.6,600
CBL.TO,07 Feb 2019,1.76,1.76,1.76,1.76,0
CBO.TO,07 Feb 2019,18.42,18.43,18.41,18.42,19911
CBT.UN.TO,07 Feb 2019,9.55,9.55,9.55,9.55,600
CCA.TO,07 Feb 2019,75.37,75.5,74.95,75.38,38688
CCI.UN.TO,07 Feb 2019,5.11,5.2,5.11,5.12,2900
CCL.A.TO,07 Feb 2019,55.84,55.84,55.84,55.84,0
CCL.B.TO,07 Feb 2019,55.75,57.09,55.75,56.91,323426
CCM.TO,07 Feb 2019,0.06,0.06,0.06,0.06,10000
CCO.TO,07 Feb 2019,16.71,16.99,16.62,16.89,1013679
CCS.PR.C.TO,07 Feb 2019,22.98,22.98,22.65,22.91,3800
CCX.TO,07 Feb 2019,7.67,7.67,7.35,7.39,18911
CDAY.TO,07 Feb 2019,59.52,59.52,57.52,57.85,2909
CDD.UN.TO,07 Feb 2019,5.56,5.56,5.56,5.56,0
CDH.TO,07 Feb 2019,0.72,0.73,0.72,0.73,1500
CDV.TO,07 Feb 2019,0.41,0.41,0.41,0.41,1000
CDZ.TO,07 Feb 2019,25.68,25.68,25.5,25.64,30888
CED.TO,07 Feb 2019,20.71,20.71,20.62,20.65,16252
CEE.TO,07 Feb 2019,2.03,2.03,2.03,2.03,0
CEF.TO,07 Feb 2019,16.79,17.08,16.79,17.08,13630
CEF.U.TO,07 Feb 2019,12.81,12.81,12.81,12.81,818
CERV.TO,07 Feb 2019,12.85,13.16,12.85,12.93,5098
CES.TO,07 Feb 2019,22.71,22.71,22.71,22.71,0
CES.B.TO,07 Feb 2019,25.94,25.94,25.94,25.94,0
CET.TO,07 Feb 2019,0.71,0.72,0.71,0.71,46900
CEU.TO,07 Feb 2019,3.17,3.2,3.07,3.09,461029
CEW.TO,07 Feb 2019,12.06,12.1,12.03,12.1,9340
CF.TO,07 Feb 2019,6.12,6.28,6.09,6.23,108482
CF.DB.A.TO,07 Feb 2019,100,100,100,100,0
CF.PR.A.TO,07 Feb 2019,14.78,14.9,14.7,14.7,5680
CF.PR.C.TO,07 Feb 2019,17.5,17.51,17.47,17.47,2800
CFF.TO,07 Feb 2019,2.01,2.01,1.94,1.95,125950
CFP.TO,07 Feb 2019,17.5,17.73,17.36,17.47,191404
CFW.TO,07 Feb 2019,2.8,2.81,2.62,2.72,289792
CFX.TO,07 Feb 2019,18.53,19.8,18.53,19.73,114785
CG.TO,07 Feb 2019,6.94,6.96,6.74,6.78,739784
CGG.TO,07 Feb 2019,1.77,1.77,1.72,1.72,62315
CGI.TO,07 Feb 2019,23,23.57,22.91,23.2,8880
CGI.PR.D.TO,07 Feb 2019,24.77,24.77,24.77,24.77,300
CGL.TO,07 Feb 2019,11.13,11.17,11.12,11.12,20222
CGL.C.TO,07 Feb 2019,15.11,15.22,15.11,15.22,4469
CGO.TO,07 Feb 2019,67.92,68.06,67.32,67.97,6937
CGR.TO,07 Feb 2019,29.9,30.12,29.88,30.12,4325
CGT.TO,07 Feb 2019,0.23,0.25,0.23,0.24,12800
CGX.TO,07 Feb 2019,27.49,27.49,27.04,27.16,172970
CGY.TO,07 Feb 2019,29.03,29.29,29.02,29.06,7250
CHB.TO,07 Feb 2019,18.24,18.24,18.08,18.08,4052
CHE.DB.B.TO,07 Feb 2019,97.01,97.01,96.55,96.55,77000
CHE.DB.C.TO,07 Feb 2019,91.26,91.5,90.02,90.02,83000
CHE.DB.D.TO,07 Feb 2019,89.5,89.5,88.5,89.25,92000
CHE.UN.TO,07 Feb 2019,11.58,11.58,11.21,11.46,271613
CHH.TO,07 Feb 2019,0.37,0.37,0.36,0.37,51819
CHNA.B.TO,07 Feb 2019,23.8,23.8,23.8,23.8,0
CHP.UN.TO,07 Feb 2019,13.1,13.24,12.99,13.22,419695
CHR.TO,07 Feb 2019,7.24,7.27,7.1,7.12,491539
CHW.TO,07 Feb 2019,11.6,11.61,11.51,11.59,12703
CIA.TO,07 Feb 2019,1.48,1.5,1.42,1.43,1087166
CIC.TO,07 Feb 2019,11.53,11.53,11.45,11.48,6000
CIF.TO,07 Feb 2019,25.15,25.29,25.15,25.29,275
CIGI.TO,07 Feb 2019,86.62,86.62,84.58,85.42,62916
CIQ.UN.TO,07 Feb 2019,7.6,7.8,7.6,7.8,1413
CIU.PR.A.TO,07 Feb 2019,20.46,20.46,20.46,20.46,0
CIU.PR.C.TO,07 Feb 2019,14.24,14.24,14.16,14.16,1800
CIX.TO,07 Feb 2019,18.28,18.51,18.11,18.5,553850
CJ.TO,07 Feb 2019,2.08,2.08,1.94,1.98,471604
CJ.DB.TO,07 Feb 2019,95,95,95,95,0
CJR.B.TO,07 Feb 2019,6.1,6.11,5.86,5.95,655168
CJT.TO,07 Feb 2019,77.21,77.66,76.58,77.31,13161
CJT.A.TO,07 Feb 2019,76.22,76.22,76.22,76.22,100
CJT.DB.C.TO,07 Feb 2019,136,136,136,136,0
CJT.DB.D.TO,07 Feb 2019,102.39,102.4,101.76,101.76,56000
CKE.TO,07 Feb 2019,0.14,0.14,0.14,0.14,14500
CKI.TO,07 Feb 2019,12.6,12.6,12.6,12.6,0
CLF.TO,07 Feb 2019,17.86,17.86,17.85,17.86,37311
CLG.TO,07 Feb 2019,18.4,18.4,18.38,18.4,6302
