Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,25 Mar 2019,0.05,0.05,0.05,0.05,1000
AAV.TO,25 Mar 2019,2.41,2.43,2.3,2.31,408064
ABT.TO,25 Mar 2019,9.04,9.24,9.01,9.12,185494
ABX.TO,25 Mar 2019,18.45,19.19,18.4,19.13,6418921
AC.TO,25 Mar 2019,31.47,31.61,30.88,30.96,988466
ACB.TO,25 Mar 2019,11.85,12.7,11.76,12.37,23279890
ACB.WT.TO,25 Mar 2019,7.85,8.62,7.85,8.37,77396
ACI.TO,25 Mar 2019,17.22,17.5,17.21,17.5,7023
ACO.X.TO,25 Mar 2019,45.42,45.45,44.88,45.27,153622
ACO.Y.TO,25 Mar 2019,45.25,45.25,45.25,45.25,100
ACQ.TO,25 Mar 2019,11.12,11.31,11,11.13,79465
AD.TO,25 Mar 2019,20.62,20.92,20.46,20.6,86907
ADN.TO,25 Mar 2019,16.81,16.86,16.63,16.71,13862
ADVZ.TO,25 Mar 2019,24.02,24.02,22.72,23.2,10154
ADW.A.TO,25 Mar 2019,12.86,12.96,12.62,12.62,25794
ADW.B.TO,25 Mar 2019,13.95,13.95,12.68,12.68,619
AEF.TO,25 Mar 2019,0.78,0.78,0.74,0.77,4429
AEM.TO,25 Mar 2019,59.6,60.81,59.6,60.45,728219
AEZS.TO,25 Mar 2019,5.41,5.74,5.4,5.62,31670
AFN.TO,25 Mar 2019,60.42,60.91,60.27,60.75,31317
AFN.DB.C.TO,25 Mar 2019,108.5,108.5,108,108.5,49000
AFN.DB.D.TO,25 Mar 2019,101.5,102.1,101.2,102,56000
AFN.DB.F.TO,25 Mar 2019,100.45,101.99,100.4,100.4,977000
AGF.B.TO,25 Mar 2019,5.55,5.59,5.46,5.48,76577
AGI.TO,25 Mar 2019,7.11,7.37,7.08,7.18,1071247
AGT.TO,25 Mar 2019,17.8,17.8,17.77,17.77,10119
AI.TO,25 Mar 2019,13.25,13.29,13.21,13.24,35866
AI.DB.TO,25 Mar 2019,100.51,100.89,100.5,100.89,8000
AI.DB.A.TO,25 Mar 2019,100,100,100,100,25000
AI.DB.B.TO,25 Mar 2019,100.11,100.11,100.1,100.1,15000
AI.DB.D.TO,25 Mar 2019,99.76,99.76,99.75,99.75,6000
AIF.TO,25 Mar 2019,25.29,25.31,24.85,25.17,28550
