Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,06 Mar 2019,0.06,0.06,0.05,0.06,645300
AAV.TO,06 Mar 2019,2.45,2.45,2.3,2.33,1324192
ABT.TO,06 Mar 2019,9.1,9.21,9.1,9.14,116471
ABX.TO,06 Mar 2019,16.93,16.99,16.6,16.65,5156735
AC.TO,06 Mar 2019,32.94,33.42,32.47,32.78,1502749
ACB.TO,06 Mar 2019,10.81,11.26,10.43,10.59,30220210
ACB.WT.TO,06 Mar 2019,6.95,7.3,6.61,6.75,93734
ACI.TO,06 Mar 2019,16.56,16.9,16.5,16.59,26466
ACO.X.TO,06 Mar 2019,43.62,45.44,43.62,45,201583
ACO.Y.TO,06 Mar 2019,43.55,45.4,43.55,45.03,800
ACQ.TO,06 Mar 2019,12.55,12.63,12.48,12.52,170550
ACZ.UN.TO,06 Mar 2019,12.45,12.45,12.37,12.37,3800
AD.TO,06 Mar 2019,20.5,21.4,20.4,21.4,712583
ADN.TO,06 Mar 2019,17.37,17.37,16.97,16.98,6786
ADVZ.TO,06 Mar 2019,24.44,24.44,24.1,24.1,942
ADW.A.TO,06 Mar 2019,13.27,13.36,13.13,13.23,24667
AEF.WT.TO,06 Mar 2019,0.01,0.01,0.01,0.01,2500
AEM.TO,06 Mar 2019,56.79,57.2,55.83,55.83,770985
AEZS.TO,06 Mar 2019,5.11,5.11,4.75,4.88,37388
AFN.TO,06 Mar 2019,58.4,58.81,57.85,58.19,42740
AFN.DB.B.TO,06 Mar 2019,100.17,100.18,100.17,100.17,28000
AFN.DB.C.TO,06 Mar 2019,107,107,106.32,106.6,143000
AFN.DB.D.TO,06 Mar 2019,100.7,100.89,100.67,100.89,39000
AFN.DB.E.TO,06 Mar 2019,100.5,100.5,100,100,128000
AGF.B.TO,06 Mar 2019,5.1,5.19,5.1,5.12,226217
AGI.TO,06 Mar 2019,6.43,6.43,6.28,6.3,749736
AGT.TO,06 Mar 2019,17.8,17.8,17.78,17.78,48186
AHY.UN.TO,06 Mar 2019,7.52,7.52,7.52,7.52,1000
AI.TO,06 Mar 2019,13.27,13.27,13.21,13.25,27235
AI.DB.B.TO,06 Mar 2019,101,101,100.5,100.5,12000
AI.DB.C.TO,06 Mar 2019,97.62,97.62,97.62,97.62,1000
AIF.TO,06 Mar 2019,26.43,26.6,26.16,26.51,60815
AII.TO,06 Mar 2019,0.69,0.79,0.68,0.78,191135
AIM.TO,06 Mar 2019,3.77,3.83,3.73,3.77,152918
AIM.PR.A.TO,06 Mar 2019,24.6,24.75,24.57,24.75,7500
AIM.PR.B.TO,06 Mar 2019,24.7,24.98,24.25,24.98,1600
AIM.PR.C.TO,06 Mar 2019,25.2,25.3,25.15,25.15,18600
AJX.TO,06 Mar 2019,0.72,0.72,0.69,0.69,11050
AKG.TO,06 Mar 2019,0.87,0.88,0.86,0.86,28710
AKT.A.TO,06 Mar 2019,3.79,3.88,3.78,3.8,1200
AKT.B.TO,06 Mar 2019,3.93,3.93,3.75,3.93,600
AKU.TO,06 Mar 2019,4.7,4.7,4.7,4.7,500
AKU.U.TO,06 Mar 2019,3.56,3.56,3.51,3.51,168552
ALA.TO,06 Mar 2019,17.79,18.1,17.77,17.98,1085211
ALA.PR.A.TO,06 Mar 2019,15.71,15.71,15.49,15.62,3188
ALA.PR.B.TO,06 Mar 2019,15.71,15.72,15.66,15.7,2400
ALA.PR.E.TO,06 Mar 2019,19,19.01,18.7,18.75,20875
ALA.PR.G.TO,06 Mar 2019,17.75,17.75,17.25,17.25,3800
ALA.PR.I.TO,06 Mar 2019,22.33,22.33,21.95,21.95,33000
ALA.PR.K.TO,06 Mar 2019,20.34,20.34,19.82,19.82,37908
ALA.PR.U.TO,06 Mar 2019,20.63,20.63,19.95,19.95,13900
ALC.TO,06 Mar 2019,13.68,13.68,13.51,13.51,892
ALC.DB.A.TO,06 Mar 2019,101.51,101.51,101.49,101.5,20999
ALO.TO,06 Mar 2019,1.11,1.12,1.09,1.1,45094
ALS.TO,06 Mar 2019,12.85,12.95,12.8,12.86,39447
ALYA.TO,06 Mar 2019,3.76,3.76,3.68,3.68,13749
AMM.TO,06 Mar 2019,0.85,0.86,0.83,0.83,37388
ANX.TO,06 Mar 2019,0.28,0.28,0.28,0.28,55400
AOI.TO,06 Mar 2019,1.15,1.15,1.13,1.15,21052
AP.UN.TO,06 Mar 2019,48.3,48.45,48.08,48.25,154246
APHA.TO,06 Mar 2019,13.84,14.08,13.39,13.54,4673923
APR.UN.TO,06 Mar 2019,10.65,10.74,10.64,10.67,56219
APS.TO,06 Mar 2019,2.31,2.31,2.11,2.15,31918
AQA.TO,06 Mar 2019,0.21,0.21,0.2,0.2,12000
AQN.TO,06 Mar 2019,15,15.16,14.98,15.05,994441
AQN.PR.A.TO,06 Mar 2019,20.2,20.21,20.2,20.2,2400
AQN.PR.D.TO,06 Mar 2019,21.3,21.3,21.15,21.18,2000
AQY.A.TO,06 Mar 2019,10.06,10.06,10.06,10.06,11000
AR.TO,06 Mar 2019,1.77,1.79,1.74,1.75,240011
ARE.TO,06 Mar 2019,19.35,19.69,18.99,19.58,1048832
ARE.DB.C.TO,06 Mar 2019,105.9,106.98,105.5,105.5,29000
ARG.TO,06 Mar 2019,1.1,1.12,1.09,1.11,135081
ARX.TO,06 Mar 2019,9.6,9.8,9.53,9.61,1409548
ASM.TO,06 Mar 2019,0.82,0.83,0.81,0.82,14597
ASND.TO,06 Mar 2019,0.52,0.54,0.51,0.54,63154
ASP.TO,06 Mar 2019,0.13,0.13,0.12,0.13,183798
ASR.TO,06 Mar 2019,3.29,3.31,3.21,3.21,401554
ATA.TO,06 Mar 2019,18.6,18.61,18.27,18.37,247872
ATD.A.TO,06 Mar 2019,76.35,76.58,76.35,76.58,1128
ATD.B.TO,06 Mar 2019,76.1,76.88,76.1,76.36,695700
ATH.TO,06 Mar 2019,0.92,0.93,0.9,0.91,895990
ATP.TO,06 Mar 2019,3.66,3.69,3.58,3.62,82531
ATP.DB.D.TO,06 Mar 2019,100.35,100.35,100.35,100.35,18000
ATZ.TO,06 Mar 2019,16.25,16.47,16.25,16.35,144428
AUG.TO,06 Mar 2019,1.57,1.64,1.57,1.64,48246
AUMN.TO,06 Mar 2019,0.37,0.38,0.37,0.37,4000
AUP.TO,06 Mar 2019,8.69,8.8,8.58,8.67,41746
AVL.TO,06 Mar 2019,0.05,0.06,0.05,0.06,47800
AW.UN.TO,06 Mar 2019,38.99,39.5,38.99,39.5,10814
AX.PR.A.TO,06 Mar 2019,21.9,21.9,21.75,21.76,3038
AX.PR.E.TO,06 Mar 2019,20.51,20.51,20.5,20.5,300
AX.PR.G.TO,06 Mar 2019,21.9,21.9,21.9,21.9,500
AX.PR.I.TO,06 Mar 2019,23.61,23.71,23.6,23.7,842
AX.UN.TO,06 Mar 2019,11.19,11.28,11.16,11.19,389585
AXR.TO,06 Mar 2019,1.62,1.62,1.59,1.59,42656
AYM.TO,06 Mar 2019,4.1,4.1,4.1,4.1,400
AZP.PR.A.TO,06 Mar 2019,14.6,14.6,14.6,14.6,9800
