Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,08 Jan 2019,0.07,0.07,0.07,0.07,11000
AAV.TO,08 Jan 2019,2.27,2.33,2.16,2.23,1364297
ABT.TO,08 Jan 2019,8.02,8.13,7.96,7.96,47203
ABX.TO,08 Jan 2019,16.97,17.03,16.23,16.32,8152053
AC.TO,08 Jan 2019,26.78,27.01,26.1,26.66,973845
ACB.TO,08 Jan 2019,7.01,7.11,6.64,6.68,11442000
ACB.WT.TO,08 Jan 2019,3.75,3.8,3.48,3.67,52765
ACD.TO,08 Jan 2019,9,9.05,9,9.05,3400
ACD.DB.TO,08 Jan 2019,96.99,97,96.99,97,102000
ACI.TO,08 Jan 2019,16.38,16.38,15.97,16.18,36282
ACO.X.TO,08 Jan 2019,38.18,38.59,37.74,38.48,218958
ACO.Y.TO,08 Jan 2019,38.11,38.49,37.75,38.49,930
ACQ.TO,08 Jan 2019,10.99,11.13,10.74,10.98,87643
ACZ.UN.TO,08 Jan 2019,11.2,11.25,11.2,11.25,48000
AD.TO,08 Jan 2019,17.35,17.55,17.25,17.5,136090
ADN.TO,08 Jan 2019,15.21,15.41,14.97,15,29970
ADVZ.TO,08 Jan 2019,25.35,25.38,25.21,25.21,700
ADVZ.U.TO,08 Jan 2019,19,19,19,19,800
ADW.A.TO,08 Jan 2019,13.93,14.35,13.9,14.34,79759
ADW.B.TO,08 Jan 2019,13.76,13.76,13.76,13.76,0
AEF.TO,08 Jan 2019,0.92,0.93,0.92,0.92,7500
AEF.WT.TO,08 Jan 2019,0.01,0.01,0.01,0.01,0
AEM.TO,08 Jan 2019,52.31,53.14,51.64,52.6,917325
AEZS.TO,08 Jan 2019,4.84,4.85,4.38,4.45,39165
AFN.TO,08 Jan 2019,48.33,49.23,48.11,48.83,55322
AFN.DB.B.TO,08 Jan 2019,100.65,100.65,100.65,100.65,0
AFN.DB.C.TO,08 Jan 2019,101.26,101.26,101.26,101.26,4000
AFN.DB.D.TO,08 Jan 2019,100.21,100.21,100.21,100.21,2000
AFN.DB.E.TO,08 Jan 2019,99.94,100,99.51,99.51,115000
AGF.B.TO,08 Jan 2019,5.04,5.04,4.8,4.91,268857
AGI.TO,08 Jan 2019,4.95,5.12,4.89,5.06,788189
AGT.TO,08 Jan 2019,17.27,17.27,16.71,16.92,23436
