Symbol,Date,Open,High,Low,Close,Volume
ASR.TO,18 Feb 2019,3.39,3.39,3.39,3.39,0
ATA.TO,18 Feb 2019,18.22,18.22,18.22,18.22,0
ATD.A.TO,18 Feb 2019,74.37,74.37,74.37,74.37,0
ATD.B.TO,18 Feb 2019,72.99,72.99,72.99,72.99,0
ATH.TO,18 Feb 2019,0.95,0.95,0.95,0.95,0
ATL.TO,18 Feb 2019,0.09,0.09,0.09,0.09,0
ATP.TO,18 Feb 2019,3.42,3.42,3.42,3.42,0
ATP.DB.D.TO,18 Feb 2019,100.51,100.51,100.51,100.51,0
ATP.DB.E.TO,18 Feb 2019,105.5,105.5,105.5,105.5,0
ATZ.TO,18 Feb 2019,18.15,18.15,18.15,18.15,0
AUG.TO,18 Feb 2019,1.34,1.34,1.34,1.34,0
AUMN.TO,18 Feb 2019,0.4,0.4,0.4,0.4,0
AUP.TO,18 Feb 2019,8.71,8.71,8.71,8.71,0
AVL.TO,18 Feb 2019,0.05,0.05,0.05,0.05,0
AVP.TO,18 Feb 2019,0.05,0.05,0.05,0.05,0
AW.UN.TO,18 Feb 2019,38.15,38.15,38.15,38.15,0
AX.PR.A.TO,18 Feb 2019,21.88,21.88,21.88,21.88,0
AX.PR.E.TO,18 Feb 2019,20.28,20.28,20.28,20.28,0
AX.PR.G.TO,18 Feb 2019,21.65,21.65,21.65,21.65,0
AX.PR.I.TO,18 Feb 2019,23.5,23.5,23.5,23.5,0
AX.UN.TO,18 Feb 2019,10.74,10.74,10.74,10.74,0
AXR.TO,18 Feb 2019,1.74,1.74,1.74,1.74,0
AYM.TO,18 Feb 2019,3.7,3.7,3.7,3.7,0
AZP.PR.A.TO,18 Feb 2019,14.29,14.29,14.29,14.29,0
AZP.PR.B.TO,18 Feb 2019,18.97,18.97,18.97,18.97,0
AZP.PR.C.TO,18 Feb 2019,18.7,18.7,18.7,18.7,0
AZZ.TO,18 Feb 2019,0.24,0.24,0.24,0.24,0
BAD.TO,18 Feb 2019,36.62,36.62,36.62,36.62,0
BAM.A.TO,18 Feb 2019,58.29,58.29,58.29,58.29,0
BAM.PF.A.TO,18 Feb 2019,21.29,21.29,21.29,21.29,0
BAM.PF.B.TO,18 Feb 2019,18.99,18.99,18.99,18.99,0
BAM.PF.C.TO,18 Feb 2019,20.95,20.95,20.95,20.95,0
BAM.PF.D.TO,18 Feb 2019,21.4,21.4,21.4,21.4,0
BAM.PF.E.TO,18 Feb 2019,18.8,18.8,18.8,18.8,0
BAM.PF.F.TO,18 Feb 2019,19.7,19.7,19.7,19.7,0
BAM.PF.G.TO,18 Feb 2019,19.78,19.78,19.78,19.78,0
BAM.PF.H.TO,18 Feb 2019,25.65,25.65,25.65,25.65,0
BAM.PF.I.TO,18 Feb 2019,25.25,25.25,25.25,25.25,0
BAM.PF.J.TO,18 Feb 2019,24.25,24.25,24.25,24.25,0
BAM.PR.B.TO,18 Feb 2019,12.54,12.54,12.54,12.54,0
BAM.PR.C.TO,18 Feb 2019,12.73,12.73,12.73,12.73,0
BAM.PR.E.TO,18 Feb 2019,18.1,18.1,18.1,18.1,0
BAM.PR.G.TO,18 Feb 2019,17.2,17.2,17.2,17.2,0
BAM.PR.K.TO,18 Feb 2019,12.77,12.77,12.77,12.77,0
BAM.PR.M.TO,18 Feb 2019,20.35,20.35,20.35,20.35,0
BAM.PR.N.TO,18 Feb 2019,20.28,20.28,20.28,20.28,0
BAM.PR.R.TO,18 Feb 2019,16.4,16.4,16.4,16.4,0
BAM.PR.S.TO,18 Feb 2019,16.7,16.7,16.7,16.7,0
BAM.PR.T.TO,18 Feb 2019,16.8,16.8,16.8,16.8,0
BAM.PR.X.TO,18 Feb 2019,14.62,14.62,14.62,14.62,0
BAM.PR.Z.TO,18 Feb 2019,21.14,21.14,21.14,21.14,0
BANK.TO,18 Feb 2019,18.74,18.74,18.74,18.74,0
BAR.TO,18 Feb 2019,0.16,0.16,0.16,0.16,0
BB.TO,18 Feb 2019,11.5,11.5,11.5,11.5,0
BB.DB.V.TO,18 Feb 2019,109.7,109.7,109.7,109.7,0
BBD.A.TO,18 Feb 2019,2.67,2.67,2.67,2.67,0
BBD.B.TO,18 Feb 2019,2.5,2.5,2.5,2.5,0
BBD.PR.B.TO,18 Feb 2019,11.26,11.26,11.26,11.26,0
BBD.PR.C.TO,18 Feb 2019,20.38,20.38,20.38,20.38,0
BBD.PR.D.TO,18 Feb 2019,11.31,11.31,11.31,11.31,0
BBL.A.TO,18 Feb 2019,6.25,6.25,6.25,6.25,0
BBU.UN.TO,18 Feb 2019,47.44,47.44,47.44,47.44,0
BCB.TO,18 Feb 2019,20.76,20.76,20.76,20.76,0
BCE.TO,18 Feb 2019,57.33,57.33,57.33,57.33,0
BCE.PR.A.TO,18 Feb 2019,15.69,15.69,15.69,15.69,0
BCE.PR.B.TO,18 Feb 2019,16.23,16.23,16.23,16.23,0
BCE.PR.C.TO,18 Feb 2019,16.97,16.97,16.97,16.97,0
BCE.PR.D.TO,18 Feb 2019,16.5,16.5,16.5,16.5,0
BCE.PR.E.TO,18 Feb 2019,16.38,16.38,16.38,16.38,0
BCE.PR.F.TO,18 Feb 2019,15.8,15.8,15.8,15.8,0
BCE.PR.G.TO,18 Feb 2019,15.55,15.55,15.55,15.55,0
BCE.PR.H.TO,18 Feb 2019,16.45,16.45,16.45,16.45,0
BCE.PR.I.TO,18 Feb 2019,15.42,15.42,15.42,15.42,0
BCE.PR.J.TO,18 Feb 2019,16.4,16.4,16.4,16.4,0
BCE.PR.K.TO,18 Feb 2019,14.7,14.7,14.7,14.7,0
BCE.PR.L.TO,18 Feb 2019,15.05,15.05,15.05,15.05,0
BCE.PR.M.TO,18 Feb 2019,15.35,15.35,15.35,15.35,0
BCE.PR.N.TO,18 Feb 2019,16.07,16.07,16.07,16.07,0
BCE.PR.O.TO,18 Feb 2019,19.97,19.97,19.97,19.97,0
BCE.PR.Q.TO,18 Feb 2019,19.78,19.78,19.78,19.78,0
BCE.PR.R.TO,18 Feb 2019,16.17,16.17,16.17,16.17,0
BCE.PR.S.TO,18 Feb 2019,16.31,16.31,16.31,16.31,0
BCE.PR.T.TO,18 Feb 2019,15.5,15.5,15.5,15.5,0
BCE.PR.Y.TO,18 Feb 2019,16.37,16.37,16.37,16.37,0
BCE.PR.Z.TO,18 Feb 2019,15.71,15.71,15.71,15.71,0
BCI.TO,18 Feb 2019,30.6,30.6,30.6,30.6,0
BDI.TO,18 Feb 2019,2.05,2.05,2.05,2.05,0
BDIV.TO,18 Feb 2019,19.35,19.35,19.35,19.35,0
BDT.TO,18 Feb 2019,6.44,6.44,6.44,6.44,0
BEI.UN.TO,18 Feb 2019,40.72,40.72,40.72,40.72,0
BEP.PR.E.TO,18 Feb 2019,21.18,21.18,21.18,21.18,0
BEP.PR.G.TO,18 Feb 2019,24.38,24.38,24.38,24.38,0
BEP.PR.I.TO,18 Feb 2019,25.1,25.1,25.1,25.1,0
BEP.PR.K.TO,18 Feb 2019,21.54,21.54,21.54,21.54,0
BEP.PR.M.TO,18 Feb 2019,21.44,21.44,21.44,21.44,0
BEP.UN.TO,18 Feb 2019,39.04,39.04,39.04,39.04,0
BFIN.TO,18 Feb 2019,19.1,19.1,19.1,19.1,0
BGC.TO,18 Feb 2019,19.84,19.84,19.84,19.84,0
BGI.UN.TO,18 Feb 2019,6.4,6.4,6.4,6.4,0
BGU.TO,18 Feb 2019,23.43,23.43,23.43,23.43,0
BHC.TO,18 Feb 2019,33.67,33.67,33.67,33.67,0
BIK.PR.A.TO,18 Feb 2019,25.3,25.3,25.3,25.3,0
BIP.PR.A.TO,18 Feb 2019,20.4,20.4,20.4,20.4,0
BIP.PR.B.TO,18 Feb 2019,25,25,25,25,0
BIP.PR.C.TO,18 Feb 2019,24.75,24.75,24.75,24.75,0
BIP.PR.D.TO,18 Feb 2019,22.1,22.1,22.1,22.1,0
BIP.PR.E.TO,18 Feb 2019,21.5,21.5,21.5,21.5,0
BIP.PR.F.TO,18 Feb 2019,21.2,21.2,21.2,21.2,0
BIP.UN.TO,18 Feb 2019,53.42,53.42,53.42,53.42,0
BIR.TO,18 Feb 2019,3.55,3.55,3.55,3.55,0
BIR.PR.A.TO,18 Feb 2019,24.85,24.85,24.85,24.85,0
BIR.PR.C.TO,18 Feb 2019,24.2,24.2,24.2,24.2,0
BK.TO,18 Feb 2019,11.37,11.37,11.37,11.37,0
BK.PR.A.TO,18 Feb 2019,10.19,10.19,10.19,10.19,0
BKCH.TO,18 Feb 2019,19.78,19.78,19.78,19.78,0
BKI.TO,18 Feb 2019,0.08,0.08,0.08,0.08,0
BKL.F.TO,18 Feb 2019,18.31,18.31,18.31,18.31,0
BKX.TO,18 Feb 2019,0.25,0.25,0.25,0.25,0
BL.UN.TO,18 Feb 2019,9.82,9.82,9.82,9.82,0
BLB.UN.TO,18 Feb 2019,9.19,9.19,9.19,9.19,0
BLCK.TO,18 Feb 2019,19.25,19.25,19.25,19.25,0
BLDP.TO,18 Feb 2019,4.67,4.67,4.67,4.67,0
BLU.TO,18 Feb 2019,1.22,1.22,1.22,1.22,0
BLX.TO,18 Feb 2019,18.45,18.45,18.45,18.45,0
BLX.DB.A.TO,18 Feb 2019,103.22,103.22,103.22,103.22,0
BMO.TO,18 Feb 2019,98.13,98.13,98.13,98.13,0
BMO.PR.A.TO,18 Feb 2019,23.6,23.6,23.6,23.6,0
BMO.PR.B.TO,18 Feb 2019,25.36,25.36,25.36,25.36,0
BMO.PR.C.TO,18 Feb 2019,23.6,23.6,23.6,23.6,0
BMO.PR.D.TO,18 Feb 2019,22.66,22.66,22.66,22.66,0
BMO.PR.E.TO,18 Feb 2019,22.45,22.45,22.45,22.45,0
BMO.PR.Q.TO,18 Feb 2019,23.02,23.02,23.02,23.02,0
BMO.PR.S.TO,18 Feb 2019,19.28,19.28,19.28,19.28,0
BMO.PR.T.TO,18 Feb 2019,18.9,18.9,18.9,18.9,0
BMO.PR.W.TO,18 Feb 2019,18.9,18.9,18.9,18.9,0
BMO.PR.Y.TO,18 Feb 2019,21,21,21,21,0
BMO.PR.Z.TO,18 Feb 2019,24.71,24.71,24.71,24.71,0
BNE.TO,18 Feb 2019,6.26,6.26,6.26,6.26,0
BNG.TO,18 Feb 2019,0.11,0.11,0.11,0.11,0
BNP.TO,18 Feb 2019,1.27,1.27,1.27,1.27,0
BNS.TO,18 Feb 2019,74.77,74.77,74.77,74.77,0
BNS.PR.D.TO,18 Feb 2019,24.19,24.19,24.19,24.19,0
BNS.PR.E.TO,18 Feb 2019,25.8,25.8,25.8,25.8,0
BNS.PR.F.TO,18 Feb 2019,24.18,24.18,24.18,24.18,0
BNS.PR.G.TO,18 Feb 2019,25.83,25.83,25.83,25.83,0
BNS.PR.H.TO,18 Feb 2019,25.5,25.5,25.5,25.5,0
BNS.PR.I.TO,18 Feb 2019,22.52,22.52,22.52,22.52,0
BNS.PR.Y.TO,18 Feb 2019,24.18,24.18,24.18,24.18,0
BNS.PR.Z.TO,18 Feb 2019,23.55,23.55,23.55,23.55,0
BOS.TO,18 Feb 2019,8.4,8.4,8.4,8.4,0
BOY.TO,18 Feb 2019,0.4,0.4,0.4,0.4,0
BPF.UN.TO,18 Feb 2019,17.24,17.24,17.24,17.24,0
BPO.PR.A.TO,18 Feb 2019,18.22,18.22,18.22,18.22,0
BPO.PR.C.TO,18 Feb 2019,25.5,25.5,25.5,25.5,0
BPO.PR.E.TO,18 Feb 2019,21.9,21.9,21.9,21.9,0
BPO.PR.G.TO,18 Feb 2019,20.25,20.25,20.25,20.25,0
BPO.PR.I.TO,18 Feb 2019,19.3,19.3,19.3,19.3,0
BPO.PR.N.TO,18 Feb 2019,16.69,16.69,16.69,16.69,0
BPO.PR.P.TO,18 Feb 2019,16.25,16.25,16.25,16.25,0
BPO.PR.R.TO,18 Feb 2019,18,18,18,18,0
BPO.PR.S.TO,18 Feb 2019,19.3,19.3,19.3,19.3,0
BPO.PR.T.TO,18 Feb 2019,19.6,19.6,19.6,19.6,0
BPO.PR.W.TO,18 Feb 2019,11.61,11.61,11.61,11.61,0
BPO.PR.X.TO,18 Feb 2019,11.73,11.73,11.73,11.73,0
BPO.PR.Y.TO,18 Feb 2019,11.9,11.9,11.9,11.9,0
BPRF.TO,18 Feb 2019,24.77,24.77,24.77,24.77,0
BPS.PR.A.TO,18 Feb 2019,25.46,25.46,25.46,25.46,0
BPS.PR.C.TO,18 Feb 2019,25.12,25.12,25.12,25.12,0
BPS.PR.U.TO,18 Feb 2019,25.5,25.5,25.5,25.5,0
BPY.UN.TO,18 Feb 2019,26.41,26.41,26.41,26.41,0
BR.TO,18 Feb 2019,5.98,5.98,5.98,5.98,0
BRB.TO,18 Feb 2019,3.8,3.8,3.8,3.8,0
BRE.TO,18 Feb 2019,15.56,15.56,15.56,15.56,0
BRF.PR.A.TO,18 Feb 2019,16.19,16.19,16.19,16.19,0
BRF.PR.B.TO,18 Feb 2019,16.26,16.26,16.26,16.26,0
BRF.PR.C.TO,18 Feb 2019,17.9,17.9,17.9,17.9,0
BRF.PR.E.TO,18 Feb 2019,19.56,19.56,19.56,19.56,0
BRF.PR.F.TO,18 Feb 2019,19.5,19.5,19.5,19.5,0
BRY.TO,18 Feb 2019,0.16,0.16,0.16,0.16,0
BSC.TO,18 Feb 2019,21.54,21.54,21.54,21.54,0
BSD.PR.A.TO,18 Feb 2019,9.45,9.45,9.45,9.45,0
BSO.UN.TO,18 Feb 2019,3.88,3.88,3.88,3.88,0
BSX.TO,18 Feb 2019,0.34,0.34,0.34,0.34,0
BTB.DB.E.TO,18 Feb 2019,102,102,102,102,0
BTB.UN.TO,18 Feb 2019,4.5,4.5,4.5,4.5,0
BTE.TO,18 Feb 2019,2.29,2.29,2.29,2.29,0
BTO.TO,18 Feb 2019,3.98,3.98,3.98,3.98,0
BU.TO,18 Feb 2019,0.23,0.23,0.23,0.23,0
BUI.TO,18 Feb 2019,3.61,3.61,3.61,3.61,0
BXE.TO,18 Feb 2019,0.66,0.66,0.66,0.66,0
BXE.DB.TO,18 Feb 2019,52,52,52,52,0
BXF.TO,18 Feb 2019,10.21,10.21,10.21,10.21,0
BYD.UN.TO,18 Feb 2019,122.9,122.9,122.9,122.9,0
BYL.TO,18 Feb 2019,4.29,4.29,4.29,4.29,0
CACB.TO,18 Feb 2019,20.39,20.39,20.39,20.39,0
CAE.TO,18 Feb 2019,27.83,27.83,27.83,27.83,0
CAGG.TO,18 Feb 2019,48.7,48.7,48.7,48.7,0
CAL.TO,18 Feb 2019,7.21,7.21,7.21,7.21,0
CALL.TO,18 Feb 2019,18.84,18.84,18.84,18.84,0
CAN.TO,18 Feb 2019,9.61,9.61,9.61,9.61,0
CAPS.TO,18 Feb 2019,20.43,20.43,20.43,20.43,0
CAPS.B.TO,18 Feb 2019,22.64,22.64,22.64,22.64,0
CAR.UN.TO,18 Feb 2019,47.62,47.62,47.62,47.62,0
CARS.TO,18 Feb 2019,18.82,18.82,18.82,18.82,0
CARS.B.TO,18 Feb 2019,19.61,19.61,19.61,19.61,0
CAS.TO,18 Feb 2019,9.95,9.95,9.95,9.95,0
CBH.TO,18 Feb 2019,18.62,18.62,18.62,18.62,0
CBL.TO,18 Feb 2019,1.69,1.69,1.69,1.69,0
CBO.TO,18 Feb 2019,18.46,18.46,18.46,18.46,0
CBT.UN.TO,18 Feb 2019,9.57,9.57,9.57,9.57,0
CCA.TO,18 Feb 2019,76.71,76.71,76.71,76.71,0
CCI.UN.TO,18 Feb 2019,5.19,5.19,5.19,5.19,0
CCL.A.TO,18 Feb 2019,59.5,59.5,59.5,59.5,0
CCL.B.TO,18 Feb 2019,59.38,59.38,59.38,59.38,0
CCM.TO,18 Feb 2019,0.06,0.06,0.06,0.06,0
CCO.TO,18 Feb 2019,16.32,16.32,16.32,16.32,0
CCS.PR.C.TO,18 Feb 2019,23.06,23.06,23.06,23.06,0
CCX.TO,18 Feb 2019,8.12,8.12,8.12,8.12,0
CDAY.TO,18 Feb 2019,60.22,60.22,60.22,60.22,0
CDD.UN.TO,18 Feb 2019,5.52,5.52,5.52,5.52,0
CDH.TO,18 Feb 2019,0.74,0.74,0.74,0.74,0
CDV.TO,18 Feb 2019,0.39,0.39,0.39,0.39,0
CDZ.TO,18 Feb 2019,25.78,25.78,25.78,25.78,0
CED.TO,18 Feb 2019,20.96,20.96,20.96,20.96,0
CEE.TO,18 Feb 2019,2.06,2.06,2.06,2.06,0
CEF.TO,18 Feb 2019,17.1,17.1,17.1,17.1,0
CEF.U.TO,18 Feb 2019,12.9,12.9,12.9,12.9,0
CERV.TO,18 Feb 2019,12.82,12.82,12.82,12.82,0
CES.B.TO,18 Feb 2019,26.73,26.73,26.73,26.73,0
CET.TO,18 Feb 2019,0.72,0.72,0.72,0.72,0
CEU.TO,18 Feb 2019,3.34,3.34,3.34,3.34,0
CEW.TO,18 Feb 2019,12.26,12.26,12.26,12.26,0
CF.TO,18 Feb 2019,6.28,6.28,6.28,6.28,0
CF.DB.A.TO,18 Feb 2019,101.5,101.5,101.5,101.5,0
CF.PR.A.TO,18 Feb 2019,14.7,14.7,14.7,14.7,0
CF.PR.C.TO,18 Feb 2019,17.39,17.39,17.39,17.39,0
CFF.TO,18 Feb 2019,1.8,1.8,1.8,1.8,0
CFP.TO,18 Feb 2019,15.84,15.84,15.84,15.84,0
CFW.TO,18 Feb 2019,3.2,3.2,3.2,3.2,0
CFX.TO,18 Feb 2019,19.04,19.04,19.04,19.04,0
CG.TO,18 Feb 2019,6.81,6.81,6.81,6.81,0
CGG.TO,18 Feb 2019,1.74,1.74,1.74,1.74,0
CGI.TO,18 Feb 2019,23.88,23.88,23.88,23.88,0
CGI.PR.D.TO,18 Feb 2019,24.91,24.91,24.91,24.91,0
CGL.TO,18 Feb 2019,11.23,11.23,11.23,11.23,0
CGL.C.TO,18 Feb 2019,15.25,15.25,15.25,15.25,0
CGO.TO,18 Feb 2019,68.2,68.2,68.2,68.2,0
CGR.TO,18 Feb 2019,30.35,30.35,30.35,30.35,0
CGT.TO,18 Feb 2019,0.24,0.24,0.24,0.24,0
CGX.TO,18 Feb 2019,25.14,25.14,25.14,25.14,0
CGY.TO,18 Feb 2019,30.38,30.38,30.38,30.38,0
CHB.TO,18 Feb 2019,18.31,18.31,18.31,18.31,0
CHE.DB.B.TO,18 Feb 2019,94.25,94.25,94.25,94.25,0
CHE.DB.C.TO,18 Feb 2019,88.61,88.61,88.61,88.61,0
CHE.DB.D.TO,18 Feb 2019,84.75,84.75,84.75,84.75,0
CHE.UN.TO,18 Feb 2019,9,9,9,9,0
CHH.TO,18 Feb 2019,0.36,0.36,0.36,0.36,0
CHNA.B.TO,18 Feb 2019,23.8,23.8,23.8,23.8,0
CHP.UN.TO,18 Feb 2019,13.4,13.4,13.4,13.4,0
CHR.TO,18 Feb 2019,7.32,7.32,7.32,7.32,0
CHW.TO,18 Feb 2019,11.58,11.58,11.58,11.58,0
CIA.TO,18 Feb 2019,1.43,1.43,1.43,1.43,0
CIC.TO,18 Feb 2019,11.6,11.6,11.6,11.6,0
CIF.TO,18 Feb 2019,25.8,25.8,25.8,25.8,0
CIGI.TO,18 Feb 2019,90.93,90.93,90.93,90.93,0
CIQ.UN.TO,18 Feb 2019,7.66,7.66,7.66,7.66,0
CIU.PR.A.TO,18 Feb 2019,20.4,20.4,20.4,20.4,0
CIU.PR.C.TO,18 Feb 2019,13.32,13.32,13.32,13.32,0
CIX.TO,18 Feb 2019,19.33,19.33,19.33,19.33,0
CJ.TO,18 Feb 2019,2.4,2.4,2.4,2.4,0
CJ.DB.TO,18 Feb 2019,92,92,92,92,0
CJR.B.TO,18 Feb 2019,5.96,5.96,5.96,5.96,0
CJT.TO,18 Feb 2019,83.84,83.84,83.84,83.84,0
CJT.A.TO,18 Feb 2019,82.08,82.08,82.08,82.08,0
CJT.DB.C.TO,18 Feb 2019,145,145,145,145,0
CJT.DB.D.TO,18 Feb 2019,103.25,103.25,103.25,103.25,0
CKE.TO,18 Feb 2019,0.14,0.14,0.14,0.14,0
CKI.TO,18 Feb 2019,13,13,13,13,0
CLF.TO,18 Feb 2019,17.87,17.87,17.87,17.87,0
CLG.TO,18 Feb 2019,18.41,18.41,18.41,18.41,0
CLIQ.TO,18 Feb 2019,5.13,5.13,5.13,5.13,0
CLIQ.DB.TO,18 Feb 2019,98.98,98.98,98.98,98.98,0
CLQ.TO,18 Feb 2019,0.34,0.34,0.34,0.34,0
CLR.TO,18 Feb 2019,4.94,4.94,4.94,4.94,0
CLS.TO,18 Feb 2019,11.86,11.86,11.86,11.86,0
CM.TO,18 Feb 2019,113.05,113.05,113.05,113.05,0
CM.PR.O.TO,18 Feb 2019,19.15,19.15,19.15,19.15,0
CM.PR.P.TO,18 Feb 2019,18.68,18.68,18.68,18.68,0
CM.PR.Q.TO,18 Feb 2019,20.84,20.84,20.84,20.84,0
CM.PR.R.TO,18 Feb 2019,22.96,22.96,22.96,22.96,0
CM.PR.S.TO,18 Feb 2019,20.53,20.53,20.53,20.53,0
CM.PR.T.TO,18 Feb 2019,25.1,25.1,25.1,25.1,0
CMCE.TO,18 Feb 2019,20.94,20.94,20.94,20.94,0
CMG.TO,18 Feb 2019,6.49,6.49,6.49,6.49,0
CMH.TO,18 Feb 2019,6.43,6.43,6.43,6.43,0
CMMC.TO,18 Feb 2019,0.76,0.76,0.76,0.76,0
CMR.TO,18 Feb 2019,50.04,50.04,50.04,50.04,0
CMUE.TO,18 Feb 2019,21.32,21.32,21.32,21.32,0
CMUE.F.TO,18 Feb 2019,21.1,21.1,21.1,21.1,0
CNE.TO,18 Feb 2019,4.26,4.26,4.26,4.26,0
CNL.TO,18 Feb 2019,2.33,2.33,2.33,2.33,0
CNQ.TO,18 Feb 2019,36.87,36.87,36.87,36.87,0
CNR.TO,18 Feb 2019,111.38,111.38,111.38,111.38,0
CNT.TO,18 Feb 2019,0.17,0.17,0.17,0.17,0
COMM.TO,18 Feb 2019,21.24,21.24,21.24,21.24,0
