Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,28 Mar 2019,0.05,0.05,0.05,0.05,54000
AAV.TO,28 Mar 2019,2.26,2.28,2.18,2.22,740700
ABT.TO,28 Mar 2019,9.06,9.15,9.02,9.05,378326
ABX.TO,28 Mar 2019,18.73,18.94,18.46,18.64,4635469
AC.TO,28 Mar 2019,32.32,32.67,32.08,32.13,912983
ACB.TO,28 Mar 2019,11.7,12.03,11.26,11.85,14106280
ACB.WT.TO,28 Mar 2019,7.8,8.13,7.4,7.91,67895
ACI.TO,28 Mar 2019,17.06,17.54,17.06,17.26,22869
ACO.X.TO,28 Mar 2019,45.47,45.72,45.32,45.33,97858
ACO.Y.TO,28 Mar 2019,45.5,45.6,45.4,45.4,1700
ACQ.TO,28 Mar 2019,10.9,11,10.59,10.6,86179
ACZ.UN.TO,28 Mar 2019,12.42,12.42,12.42,12.42,2100
AD.TO,28 Mar 2019,20.5,20.87,20.45,20.87,122670
ADN.TO,28 Mar 2019,16.77,16.77,16.52,16.55,12730
ADVZ.TO,28 Mar 2019,21,21.23,18.94,21.23,32451
ADVZ.U.TO,28 Mar 2019,15,15,13.79,13.79,200
ADW.A.TO,28 Mar 2019,13.45,13.45,13.03,13.19,22464
ADW.B.TO,28 Mar 2019,13.95,13.95,13.95,13.95,150
AEF.TO,28 Mar 2019,0.75,0.75,0.73,0.73,2000
AEM.TO,28 Mar 2019,58.85,59.29,58.11,58.45,718888
AEZS.TO,28 Mar 2019,5.45,5.56,5.45,5.52,9865
AFN.TO,28 Mar 2019,60.62,62.32,60.62,62.04,65096
AFN.DB.C.TO,28 Mar 2019,108,108,106,106,20999
AFN.DB.D.TO,28 Mar 2019,102.49,102.5,101.5,101.5,58000
AFN.DB.E.TO,28 Mar 2019,101.01,101.01,100.5,101,46999
AFN.DB.F.TO,28 Mar 2019,100.25,100.26,100.14,100.25,291000
AGF.B.TO,28 Mar 2019,5.57,5.57,5.41,5.43,122165
AGI.TO,28 Mar 2019,7.08,7.1,6.89,6.89,1114695
AGT.TO,28 Mar 2019,17.78,17.84,17.78,17.84,416822
AI.TO,28 Mar 2019,13.21,13.25,13.19,13.21,22936
AI.DB.B.TO,28 Mar 2019,100.79,101,100.79,101,29000
AI.DB.C.TO,28 Mar 2019,97.76,99.01,97.6,99,29000
AIF.TO,28 Mar 2019,25.74,26.41,25.66,26.24,71875
AII.TO,28 Mar 2019,0.89,0.9,0.88,0.89,215300
AIM.TO,28 Mar 2019,3.89,3.95,3.78,3.85,1289945
AIM.PR.A.TO,28 Mar 2019,22.5,22.5,21.75,22.15,15633
AIM.PR.B.TO,28 Mar 2019,22.9,22.9,21.75,21.85,83690
AIM.PR.C.TO,28 Mar 2019,22.7,22.7,21.75,21.85,160200
AJX.TO,28 Mar 2019,0.67,0.67,0.67,0.67,500
AKG.TO,28 Mar 2019,0.83,0.84,0.81,0.84,44499
AKT.A.TO,28 Mar 2019,3.43,3.49,3.34,3.42,34950
AKU.TO,28 Mar 2019,4.5,4.5,4.09,4.45,2657
AKU.U.TO,28 Mar 2019,3.25,3.28,3.2,3.28,3200
ALA.TO,28 Mar 2019,17.67,17.91,17.65,17.8,618162
ALA.PR.A.TO,28 Mar 2019,14.15,14.15,14,14.13,3836
ALA.PR.B.TO,28 Mar 2019,14.14,14.25,14.11,14.25,5500
ALA.PR.E.TO,28 Mar 2019,18.71,18.76,18.55,18.55,900
ALA.PR.G.TO,28 Mar 2019,15.85,15.85,15.85,15.85,400
ALA.PR.I.TO,28 Mar 2019,21.95,22,21.93,21.93,1425
ALA.PR.K.TO,28 Mar 2019,19.88,19.93,19.81,19.9,28125
ALA.PR.U.TO,28 Mar 2019,19.22,19.22,19,19,2187
ALB.TO,28 Mar 2019,24.99,25,24.99,25,1200
ALC.TO,28 Mar 2019,12.85,12.85,12.5,12.6,9617
ALC.DB.A.TO,28 Mar 2019,102,102,102,102,1000
ALEF.TO,28 Mar 2019,1.97,1.98,1.89,1.94,1044491
ALO.TO,28 Mar 2019,0.97,1.02,0.96,0.98,199258
ALS.TO,28 Mar 2019,13.04,13.1,12.78,12.8,32629
ALYA.TO,28 Mar 2019,3.99,4.07,3.98,4,3700
AMM.TO,28 Mar 2019,0.82,0.84,0.79,0.8,52765
ANX.TO,28 Mar 2019,0.33,0.33,0.32,0.32,155500
AOI.TO,28 Mar 2019,1.12,1.12,1.1,1.12,36041
AP.UN.TO,28 Mar 2019,49.07,49.37,49,49.23,171114
APHA.TO,28 Mar 2019,12.27,12.62,11.73,12.31,2510746
APR.UN.TO,28 Mar 2019,10.8,10.8,10.73,10.79,35552
APS.TO,28 Mar 2019,2.73,2.8,2.56,2.59,37102
AQA.TO,28 Mar 2019,0.22,0.22,0.21,0.21,42100
AQN.TO,28 Mar 2019,15.1,15.16,14.99,14.99,750412
AQN.PR.A.TO,28 Mar 2019,20.34,20.49,20.32,20.35,3000
AQN.PR.D.TO,28 Mar 2019,21.38,21.4,21.38,21.4,3459
AQY.A.TO,28 Mar 2019,10.08,10.08,10.08,10.08,2300
AQY.WT.TO,28 Mar 2019,0.11,0.11,0.11,0.11,27000
AR.TO,28 Mar 2019,1.87,1.89,1.84,1.86,422044
ARE.TO,28 Mar 2019,17.64,17.66,16.98,17.41,591337
ARE.DB.C.TO,28 Mar 2019,102.51,102.97,101.75,102.97,227000
ARG.TO,28 Mar 2019,1.06,1.08,1.05,1.08,29700
ARX.TO,28 Mar 2019,9.16,9.32,9.12,9.25,876208
ASM.TO,28 Mar 2019,0.82,0.83,0.82,0.83,22600
ASND.TO,28 Mar 2019,0.5,0.5,0.5,0.5,8000
ASO.TO,28 Mar 2019,2.4,2.4,2.32,2.32,500
ASP.TO,28 Mar 2019,0.16,0.16,0.15,0.15,55600
ASR.TO,28 Mar 2019,3.94,3.95,3.71,3.77,851891
ATA.TO,28 Mar 2019,19.03,19.55,19,19.44,142463
ATD.A.TO,28 Mar 2019,77.37,78.55,77.37,78.55,2838
ATD.B.TO,28 Mar 2019,77.24,78.52,77.19,78.4,1048579
ATH.TO,28 Mar 2019,0.87,0.88,0.84,0.86,1346334
ATP.TO,28 Mar 2019,3.39,3.42,3.39,3.41,47234
ATZ.TO,28 Mar 2019,17.36,17.96,17.33,17.96,736670
AUG.TO,28 Mar 2019,2.02,2.02,1.91,1.91,150895
AUMN.TO,28 Mar 2019,0.37,0.37,0.37,0.37,1500
AUP.TO,28 Mar 2019,8.63,8.74,8.56,8.62,41550
AVL.TO,28 Mar 2019,0.05,0.05,0.05,0.05,100633
AVP.TO,28 Mar 2019,0.07,0.07,0.07,0.07,12000
AW.UN.TO,28 Mar 2019,38.07,38.8,38.07,38.71,21949
AX.PR.A.TO,28 Mar 2019,21.5,21.58,21.5,21.56,2146
AX.PR.E.TO,28 Mar 2019,20.41,20.41,20.27,20.35,8900
AX.PR.G.TO,28 Mar 2019,21.65,21.73,21.55,21.73,1100
AX.PR.I.TO,28 Mar 2019,24.07,24.09,23.99,24.01,1450
AX.UN.TO,28 Mar 2019,11.04,11.1,11,11.02,261434
AXR.TO,28 Mar 2019,1.72,1.73,1.67,1.69,69028
AZP.PR.A.TO,28 Mar 2019,14.45,14.47,14.45,14.45,1200
AZP.PR.B.TO,28 Mar 2019,18.44,18.44,18.44,18.44,100
AZZ.TO,28 Mar 2019,0.22,0.23,0.22,0.23,33000
BAD.TO,28 Mar 2019,40.25,40.74,40.16,40.5,236355
BAM.A.TO,28 Mar 2019,62,62.82,62,62.57,1050668
BAM.PF.A.TO,28 Mar 2019,20.95,20.95,20.7,20.9,11668
BAM.PF.B.TO,28 Mar 2019,18.8,18.8,18.69,18.69,700
BAM.PF.C.TO,28 Mar 2019,21.6,21.6,21.4,21.42,6158
BAM.PF.E.TO,28 Mar 2019,17.4,17.5,17.4,17.45,2300
BAM.PF.F.TO,28 Mar 2019,19.2,19.2,19.19,19.2,700
BAM.PF.G.TO,28 Mar 2019,18.9,18.99,18.85,18.85,4411
BAM.PF.I.TO,28 Mar 2019,25.2,25.2,25.14,25.14,56108
BAM.PF.J.TO,28 Mar 2019,23.9,23.98,23.78,23.78,2100
BAM.PR.B.TO,28 Mar 2019,12.08,12.08,11.99,12,3212
BAM.PR.C.TO,28 Mar 2019,12,12,11.95,11.95,1298
BAM.PR.E.TO,28 Mar 2019,17.07,17.07,17.05,17.05,1100
BAM.PR.K.TO,28 Mar 2019,11.97,11.98,11.93,11.95,700
BAM.PR.M.TO,28 Mar 2019,20.86,20.86,20.86,20.86,400
BAM.PR.N.TO,28 Mar 2019,20.82,20.92,20.82,20.92,3200
BAM.PR.R.TO,28 Mar 2019,16.13,16.13,15.67,15.7,1230
BAM.PR.S.TO,28 Mar 2019,15.75,15.75,15.75,15.75,300
BAM.PR.T.TO,28 Mar 2019,16.01,16.03,16,16.03,1400
BAM.PR.X.TO,28 Mar 2019,13.87,13.93,13.8,13.8,4600
BAM.PR.Z.TO,28 Mar 2019,20.17,20.17,20.1,20.1,3900
BAR.TO,28 Mar 2019,0.12,0.13,0.12,0.12,275000
BB.TO,28 Mar 2019,11.8,11.94,11.64,11.91,1881640
BBD.A.TO,28 Mar 2019,2.67,2.73,2.67,2.71,77122
BBD.B.TO,28 Mar 2019,2.66,2.7,2.64,2.69,4902080
BBD.PR.B.TO,28 Mar 2019,11.67,11.68,11.47,11.68,2000
BBD.PR.C.TO,28 Mar 2019,20.23,20.39,20.23,20.3,9550
BBD.PR.D.TO,28 Mar 2019,12.19,12.49,12.19,12.32,3600
BBU.UN.TO,28 Mar 2019,50.11,51.81,50,51.81,66688
BCB.TO,28 Mar 2019,19.71,19.77,19.55,19.55,189503
BCE.TO,28 Mar 2019,59.51,59.85,59.34,59.39,5456558
BCE.PR.A.TO,28 Mar 2019,15.41,15.54,15.41,15.43,7155
BCE.PR.B.TO,28 Mar 2019,15.5,15.56,15.49,15.5,15694
BCE.PR.C.TO,28 Mar 2019,16.5,16.5,16.4,16.4,10650
BCE.PR.D.TO,28 Mar 2019,15.45,15.53,15.45,15.47,6300
BCE.PR.E.TO,28 Mar 2019,15.4,15.45,15.4,15.45,1375
BCE.PR.G.TO,28 Mar 2019,15.01,15.01,15.01,15.01,500
BCE.PR.H.TO,28 Mar 2019,15.53,15.55,15.46,15.5,14100
BCE.PR.I.TO,28 Mar 2019,15.03,15.03,14.75,14.93,400
BCE.PR.J.TO,28 Mar 2019,15.45,15.45,15.45,15.45,2000
BCE.PR.K.TO,28 Mar 2019,13.86,13.9,13.74,13.75,10599
BCE.PR.L.TO,28 Mar 2019,14.19,14.19,14.19,14.19,100
BCE.PR.M.TO,28 Mar 2019,14.18,14.25,14.18,14.25,500
BCE.PR.N.TO,28 Mar 2019,15.4,15.47,15.3,15.3,700
BCE.PR.Q.TO,28 Mar 2019,19.67,19.7,19.65,19.69,7500
BCE.PR.R.TO,28 Mar 2019,15.51,15.51,15.49,15.5,31747
