Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,11 Jan 2019,0.07,0.07,0.07,0.07,0
AAV.TO,11 Jan 2019,2.29,2.31,2.2,2.25,677743
ABT.TO,11 Jan 2019,7.98,8.04,7.93,7.99,52288
ABX.TO,11 Jan 2019,16.4,16.81,16.32,16.52,4426842
AC.TO,11 Jan 2019,27,27.56,26.8,27.22,1737124
ACB.TO,11 Jan 2019,7.8,8.75,7.65,8.47,32827520
ACB.WT.TO,11 Jan 2019,4,4.87,4,4.65,234087
ACD.TO,11 Jan 2019,9,9,9,9,550
ACD.DB.TO,11 Jan 2019,98,98,98,98,20000
ACI.TO,11 Jan 2019,16.5,16.61,16.24,16.5,23525
ACO.X.TO,11 Jan 2019,39.53,39.67,39.32,39.32,137707
ACO.Y.TO,11 Jan 2019,39.48,39.48,39.34,39.34,5000
ACQ.TO,11 Jan 2019,11.5,11.89,11.46,11.56,85494
ACZ.UN.TO,11 Jan 2019,11.25,11.25,11.25,11.25,0
AD.TO,11 Jan 2019,17.93,18.12,17.91,18.05,124071
ADN.TO,11 Jan 2019,15.53,15.53,15,15.03,13473
ADVZ.TO,11 Jan 2019,25.1,25.26,25.06,25.06,1427
ADVZ.U.TO,11 Jan 2019,18.95,18.95,18.95,18.95,100
ADW.A.TO,11 Jan 2019,14.55,14.87,14.5,14.75,17636
ADW.B.TO,11 Jan 2019,14.84,14.84,14.82,14.82,200
AEF.TO,11 Jan 2019,0.92,0.92,0.92,0.92,30000
AEF.WT.TO,11 Jan 2019,0.01,0.01,0.01,0.01,0
AEM.TO,11 Jan 2019,52.79,53.32,52.37,52.84,585341
AEZS.TO,11 Jan 2019,4.69,5.13,4.69,4.91,67146
AFN.TO,11 Jan 2019,49.49,50.44,49.34,49.76,59172
AFN.DB.B.TO,11 Jan 2019,100.66,100.66,100.65,100.65,2000
AFN.DB.C.TO,11 Jan 2019,102.01,102.01,102,102,8000
AFN.DB.D.TO,11 Jan 2019,100.51,101,100.16,101,83000
AFN.DB.E.TO,11 Jan 2019,99.26,99.39,99.24,99.3,46000
AGF.B.TO,11 Jan 2019,4.79,4.85,4.73,4.83,108980
AGI.TO,11 Jan 2019,5.06,5.14,5.02,5.09,1014849
AGT.TO,11 Jan 2019,16.91,16.96,16.74,16.85,26298
AHY.UN.TO,11 Jan 2019,7.24,7.24,7.24,7.24,200
AI.TO,11 Jan 2019,13.06,13.22,13.04,13.11,18294
AI.DB.TO,11 Jan 2019,100.49,100.5,100,100,50000
AI.DB.A.TO,11 Jan 2019,99.88,99.88,99.88,99.88,0
AI.DB.B.TO,11 Jan 2019,100.01,100.01,100,100,3000
AI.DB.C.TO,11 Jan 2019,98,98,98,98,1000
AI.DB.D.TO,11 Jan 2019,97.99,98,97.99,98,5000
AIF.TO,11 Jan 2019,23.21,24.58,23.17,23.96,173581
AII.TO,11 Jan 2019,0.73,0.73,0.73,0.73,0
AIM.TO,11 Jan 2019,3.89,3.92,3.85,3.85,465334
AIM.PR.A.TO,11 Jan 2019,24.59,24.94,24.59,24.94,2600
AIM.PR.B.TO,11 Jan 2019,24.28,24.94,24.28,24.94,9758
AIM.PR.C.TO,11 Jan 2019,24.5,24.75,24.4,24.75,9819
AJX.TO,11 Jan 2019,0.78,0.79,0.77,0.79,8000
AKG.TO,11 Jan 2019,0.94,0.96,0.93,0.93,58400
AKT.A.TO,11 Jan 2019,3.89,4,3.85,4,6976
AKT.B.TO,11 Jan 2019,4.48,4.48,4.48,4.48,0
AKU.TO,11 Jan 2019,4.41,4.41,4.41,4.41,0
AKU.U.TO,11 Jan 2019,3.25,3.25,3.25,3.25,0
ALA.TO,11 Jan 2019,14.15,14.26,13.92,14.01,1236766
ALA.PR.A.TO,11 Jan 2019,14.8,15.11,14.8,14.9,6811
ALA.PR.B.TO,11 Jan 2019,14.98,14.98,14.98,14.98,100
ALA.PR.E.TO,11 Jan 2019,18.15,18.46,18.15,18.42,9929
ALA.PR.G.TO,11 Jan 2019,17.45,17.45,17.4,17.4,761
ALA.PR.I.TO,11 Jan 2019,21.85,21.85,21.37,21.4,26547
ALA.PR.K.TO,11 Jan 2019,19.26,19.27,19.13,19.18,5377
ALA.PR.U.TO,11 Jan 2019,18.98,19.15,18.96,18.97,2475
ALB.TO,11 Jan 2019,23.6,23.6,23.6,23.6,0
ALC.TO,11 Jan 2019,13,13.06,12.61,13.06,3122
ALC.DB.A.TO,11 Jan 2019,100.99,101.23,100.99,101.23,46999
ALO.TO,11 Jan 2019,1.29,1.3,1.24,1.3,53708
ALS.TO,11 Jan 2019,11.25,11.32,11.04,11.24,55354
ALYA.TO,11 Jan 2019,3.95,3.95,3.91,3.95,2700
AMM.TO,11 Jan 2019,1.16,1.16,1.09,1.1,39600
ANX.TO,11 Jan 2019,0.22,0.22,0.22,0.22,19625
AOI.TO,11 Jan 2019,1.09,1.12,1.09,1.11,130110
AP.UN.TO,11 Jan 2019,44.75,45.61,44.64,45.57,158156
APHA.TO,11 Jan 2019,8.5,9.55,8.46,9.18,17751890
APR.UN.TO,11 Jan 2019,9.36,9.45,9.27,9.41,44573
APS.TO,11 Jan 2019,2.92,2.94,2.8,2.81,22500
APY.TO,11 Jan 2019,2.12,2.12,2.12,2.12,100
AQA.TO,11 Jan 2019,0.21,0.22,0.21,0.22,3500
AQN.TO,11 Jan 2019,13.88,13.95,13.8,13.87,862433
AQN.PR.A.TO,11 Jan 2019,20.6,20.6,20.6,20.6,4588
AQN.PR.D.TO,11 Jan 2019,22.4,22.5,22.4,22.5,4029
AQY.A.TO,11 Jan 2019,10,10,10,10,0
AQY.WT.TO,11 Jan 2019,0.35,0.35,0.35,0.35,0
AR.TO,11 Jan 2019,1.59,1.66,1.57,1.57,253113
ARE.TO,11 Jan 2019,17.7,17.94,17.67,17.83,351418
ARE.DB.C.TO,11 Jan 2019,103.94,103.94,103.5,103.5,57000
ARG.TO,11 Jan 2019,0.94,1.03,0.94,0.98,217827
ARX.TO,11 Jan 2019,9.24,9.52,9.1,9.48,1713603
ASM.TO,11 Jan 2019,0.88,0.88,0.85,0.87,16988
ASM.WT.TO,11 Jan 2019,0.08,0.08,0.08,0.08,0
ASND.TO,11 Jan 2019,0.48,0.48,0.47,0.48,24700
ASND.WT.TO,11 Jan 2019,0.16,0.16,0.16,0.16,0
ASO.TO,11 Jan 2019,2.7,2.7,2.7,2.7,0
ASP.TO,11 Jan 2019,0.13,0.14,0.13,0.14,57900
ASR.TO,11 Jan 2019,2.59,2.65,2.56,2.62,411454
ATA.TO,11 Jan 2019,16.27,16.71,16.27,16.53,231180
ATD.A.TO,11 Jan 2019,70.37,71.8,70.37,71,2692
ATD.B.TO,11 Jan 2019,70.55,71.45,70.19,70.92,1102837
ATH.TO,11 Jan 2019,0.99,1.01,0.99,0.99,576258
ATL.TO,11 Jan 2019,0.09,0.09,0.08,0.08,130000
ATP.TO,11 Jan 2019,3.13,3.21,3.13,3.21,55077
ATP.DB.D.TO,11 Jan 2019,101.01,101.14,100.75,100.75,30000
ATP.DB.E.TO,11 Jan 2019,101.98,102,101.98,102,83000
ATZ.TO,11 Jan 2019,16.24,17.14,16.24,17.01,688047
AUG.TO,11 Jan 2019,1.26,1.26,1.21,1.22,22700
AUMN.TO,11 Jan 2019,0.44,0.45,0.43,0.43,9500
AUP.TO,11 Jan 2019,9.33,9.85,9.33,9.8,91688
AVL.TO,11 Jan 2019,0.06,0.06,0.06,0.06,340988
AVP.TO,11 Jan 2019,0.05,0.05,0.05,0.05,0
AW.UN.TO,11 Jan 2019,35.24,35.45,35,35.26,13733
AX.PR.A.TO,11 Jan 2019,21.19,21.19,21,21.17,3500
AX.PR.E.TO,11 Jan 2019,19.82,19.82,19.45,19.5,1525
AX.PR.G.TO,11 Jan 2019,20.69,20.69,20.69,20.69,1200
AX.PR.I.TO,11 Jan 2019,23.9,23.9,23.59,23.9,3045
AX.UN.TO,11 Jan 2019,9.94,10.06,9.87,10,364845
AXR.TO,11 Jan 2019,1.39,1.39,1.35,1.36,20633
AYM.TO,11 Jan 2019,3.99,3.99,3.9,3.9,600
AZP.PR.A.TO,11 Jan 2019,14.4,14.4,14.39,14.4,3200
AZP.PR.B.TO,11 Jan 2019,18.06,18.06,18.06,18.06,0
AZP.PR.C.TO,11 Jan 2019,17.51,17.65,17.5,17.65,4800
AZZ.TO,11 Jan 2019,0.25,0.26,0.24,0.24,156750
BAD.TO,11 Jan 2019,35.41,35.9,35.4,35.48,246507
BAM.A.TO,11 Jan 2019,53.79,54.3,53.53,53.97,700397
BAM.PF.A.TO,11 Jan 2019,23.42,23.43,23.3,23.3,38363
BAM.PF.B.TO,11 Jan 2019,20.93,21,20.93,20.99,3370
BAM.PF.C.TO,11 Jan 2019,21.1,21.4,21.1,21.27,3538
BAM.PF.D.TO,11 Jan 2019,21.85,22.31,21.85,22.27,5842
BAM.PF.E.TO,11 Jan 2019,20.96,20.99,20.81,20.81,4356
BAM.PF.F.TO,11 Jan 2019,21.38,21.49,21.38,21.49,28497
BAM.PF.G.TO,11 Jan 2019,21.4,21.42,21.2,21.2,6362
BAM.PF.H.TO,11 Jan 2019,25.92,26.09,25.92,26.09,13940
BAM.PF.I.TO,11 Jan 2019,25.26,25.76,25.26,25.53,5874
BAM.PF.J.TO,11 Jan 2019,24.45,25.03,24.45,25,5037
BAM.PR.B.TO,11 Jan 2019,13.8,13.97,13.8,13.97,1525
BAM.PR.C.TO,11 Jan 2019,13.86,13.95,13.86,13.95,2256
BAM.PR.E.TO,11 Jan 2019,19.38,19.38,19.38,19.38,0
BAM.PR.G.TO,11 Jan 2019,17.78,17.78,17.78,17.78,0
BAM.PR.K.TO,11 Jan 2019,13.93,14.19,13.75,14.02,1781
BAM.PR.M.TO,11 Jan 2019,20.82,20.94,20.82,20.85,4011
BAM.PR.N.TO,11 Jan 2019,20.84,20.85,20.47,20.47,3147
BAM.PR.R.TO,11 Jan 2019,18.47,18.59,18.41,18.49,5758
BAM.PR.S.TO,11 Jan 2019,18.35,18.5,18.35,18.5,1600
BAM.PR.T.TO,11 Jan 2019,18.29,18.5,18.29,18.38,4068
BAM.PR.X.TO,11 Jan 2019,16.46,16.46,16.46,16.46,264
BAM.PR.Z.TO,11 Jan 2019,23.17,23.22,22.89,22.89,11775
BANK.TO,11 Jan 2019,17.74,17.74,17.74,17.74,0
BAR.TO,11 Jan 2019,0.14,0.14,0.13,0.13,100000
BB.TO,11 Jan 2019,9.97,10.14,9.92,10.05,867903
BB.DB.V.TO,11 Jan 2019,105,105,105,105,0
BBD.A.TO,11 Jan 2019,2.33,2.33,2.24,2.25,183843
BBD.B.TO,11 Jan 2019,2.23,2.25,2.16,2.17,7819439
BBD.PR.B.TO,11 Jan 2019,11.18,11.35,11.18,11.35,3200
BBD.PR.C.TO,11 Jan 2019,20.1,20.6,20,20.08,6850
BBD.PR.D.TO,11 Jan 2019,11.25,11.25,11.15,11.2,930
BBL.A.TO,11 Jan 2019,7.5,7.5,7.5,7.5,1200
BBU.UN.TO,11 Jan 2019,47.55,49.17,46.63,47.52,100441
BCB.TO,11 Jan 2019,19.69,20.3,19.69,20.19,191821
BCE.TO,11 Jan 2019,55.14,56.15,55.01,55.49,1782111
BCE.PR.A.TO,11 Jan 2019,16.82,17.06,16.58,16.93,4571
BCE.PR.B.TO,11 Jan 2019,17.5,17.7,17.5,17.55,2400
BCE.PR.C.TO,11 Jan 2019,18.36,18.39,18.36,18.36,4788
BCE.PR.D.TO,11 Jan 2019,17.42,17.7,17.42,17.61,10765
BCE.PR.E.TO,11 Jan 2019,17.5,17.68,17.5,17.68,3001
BCE.PR.F.TO,11 Jan 2019,17,17.07,16.98,17.07,700
BCE.PR.G.TO,11 Jan 2019,16.75,16.9,16.75,16.9,900
BCE.PR.H.TO,11 Jan 2019,17.6,17.62,17.53,17.59,1760
BCE.PR.I.TO,11 Jan 2019,16.97,17.02,16.97,17.02,1600
BCE.PR.J.TO,11 Jan 2019,17.5,17.6,17.5,17.57,1944
BCE.PR.K.TO,11 Jan 2019,15.75,16.19,15.75,15.91,35473
BCE.PR.L.TO,11 Jan 2019,15.57,15.57,15.57,15.57,100
BCE.PR.M.TO,11 Jan 2019,16.66,16.66,16.47,16.47,5189
BCE.PR.N.TO,11 Jan 2019,16.76,16.85,16.76,16.85,300
BCE.PR.O.TO,11 Jan 2019,21.89,21.89,21.66,21.66,1463
BCE.PR.Q.TO,11 Jan 2019,20.75,20.89,20.75,20.8,53186
BCE.PR.R.TO,11 Jan 2019,17.39,17.59,17.39,17.5,5429
BCE.PR.S.TO,11 Jan 2019,17.39,17.5,17.39,17.5,1700
BCE.PR.T.TO,11 Jan 2019,16.99,16.99,16.99,16.99,1100
BCE.PR.Y.TO,11 Jan 2019,17.82,17.83,17.6,17.76,9969
BCE.PR.Z.TO,11 Jan 2019,16.97,16.99,16.86,16.86,1100
BCI.TO,11 Jan 2019,31.94,31.94,29.97,30.18,400
BDI.TO,11 Jan 2019,2.15,2.15,2.08,2.08,51100
BDIV.TO,11 Jan 2019,18.45,18.45,18.45,18.45,0
BDT.TO,11 Jan 2019,6.39,6.87,6.39,6.71,112615
BEI.UN.TO,11 Jan 2019,39.11,39.11,38.54,38.98,185238
BEK.B.TO,11 Jan 2019,12.69,13.12,12.6,13.12,2800
BEP.PR.E.TO,11 Jan 2019,20.89,21.15,20.88,21.15,2184
BEP.PR.G.TO,11 Jan 2019,24.88,24.91,24.81,24.86,12400
BEP.PR.I.TO,11 Jan 2019,25.1,25.17,25.1,25.14,33268
BEP.PR.K.TO,11 Jan 2019,22.4,22.67,22.4,22.66,11690
BEP.PR.M.TO,11 Jan 2019,22.3,22.4,22.3,22.35,8326
BEP.UN.TO,11 Jan 2019,37.77,37.77,37.39,37.59,109652
BFIN.TO,11 Jan 2019,17.2,17.2,17.2,17.2,0
BGC.TO,11 Jan 2019,17.84,17.84,17.84,17.84,0
BGI.UN.TO,11 Jan 2019,5.96,6.01,5.92,6.01,21314
BGU.TO,11 Jan 2019,21.17,21.17,21.17,21.17,0
BGU.U.TO,11 Jan 2019,15.68,15.68,15.68,15.68,0
BHC.TO,11 Jan 2019,29.6,30.49,29.14,30,781875
BIP.PR.A.TO,11 Jan 2019,21.45,21.45,21.45,21.45,110
BIP.PR.B.TO,11 Jan 2019,25.38,25.4,25.38,25.4,1071
BIP.PR.C.TO,11 Jan 2019,25,25.07,25,25,4826
BIP.PR.D.TO,11 Jan 2019,23.25,23.62,23.25,23.47,5565
BIP.PR.E.TO,11 Jan 2019,23.01,23.46,23,23.45,3242
BIP.PR.F.TO,11 Jan 2019,22.91,23.27,22.91,23.2,10086
BIP.UN.TO,11 Jan 2019,49.62,49.64,49.22,49.47,191679
BIR.TO,11 Jan 2019,3.48,3.5,3.41,3.46,756446
BIR.PR.A.TO,11 Jan 2019,24.61,24.61,24.35,24.35,3700
BIR.PR.C.TO,11 Jan 2019,24.5,24.5,24.4,24.4,1500
BK.TO,11 Jan 2019,10.38,10.5,10.3,10.43,12575
BK.PR.A.TO,11 Jan 2019,10.1,10.1,10.09,10.09,7304
BKCH.TO,11 Jan 2019,17.21,17.21,17.21,17.21,0
BKI.TO,11 Jan 2019,0.05,0.05,0.05,0.05,111000
BKL.F.TO,11 Jan 2019,18.22,18.26,18.22,18.26,1870
BKX.TO,11 Jan 2019,0.33,0.33,0.33,0.33,19000
BL.UN.TO,11 Jan 2019,9.33,9.33,9.05,9.11,19900
BLB.UN.TO,11 Jan 2019,8.8,8.93,8.68,8.87,29000
BLCK.TO,11 Jan 2019,17.85,17.85,17.85,17.85,0
BLDP.TO,11 Jan 2019,4.27,4.27,4.05,4.17,173819
BLU.TO,11 Jan 2019,1.03,1.07,1.03,1.07,28720
BLX.TO,11 Jan 2019,18.09,18.19,17.89,18.02,130266
BLX.DB.A.TO,11 Jan 2019,103,103,103,103,0
BMO.TO,11 Jan 2019,92.47,92.94,92.12,92.76,1190459
BMO.PR.A.TO,11 Jan 2019,23.34,23.34,23.34,23.34,0
BMO.PR.B.TO,11 Jan 2019,25.69,25.8,25.69,25.7,2196
BMO.PR.C.TO,11 Jan 2019,23.78,24,23.78,23.93,57454
BMO.PR.D.TO,11 Jan 2019,23.56,23.56,23.22,23.4,3219
BMO.PR.E.TO,11 Jan 2019,24.02,24.1,23.9,23.97,7208
BMO.PR.Q.TO,11 Jan 2019,23.46,23.46,23.37,23.38,300
BMO.PR.S.TO,11 Jan 2019,20.82,21.07,20.6,20.79,11907
BMO.PR.T.TO,11 Jan 2019,20.41,20.55,20.4,20.52,3370
BMO.PR.W.TO,11 Jan 2019,20.3,20.53,20.27,20.53,3936
BMO.PR.Y.TO,11 Jan 2019,22.2,22.21,22.19,22.21,1300
BMO.PR.Z.TO,11 Jan 2019,24.91,24.99,24.9,24.99,1200
BNC.TO,11 Jan 2019,20.66,20.66,20.66,20.66,10400
BND.TO,11 Jan 2019,18.7,18.73,18.7,18.73,851
BNE.TO,11 Jan 2019,6.7,6.84,6.49,6.8,348563
BNG.TO,11 Jan 2019,0.11,0.11,0.11,0.11,0
BNP.TO,11 Jan 2019,1.22,1.27,1.22,1.26,390331
BNS.TO,11 Jan 2019,71.1,71.4,70.78,71.37,1958150
BNS.PR.D.TO,11 Jan 2019,24.18,24.18,24.18,24.18,0
BNS.PR.E.TO,11 Jan 2019,25.83,25.87,25.67,25.75,26189
BNS.PR.F.TO,11 Jan 2019,24.26,24.3,24.25,24.29,2903
BNS.PR.G.TO,11 Jan 2019,25.79,25.79,25.71,25.72,10096
BNS.PR.H.TO,11 Jan 2019,25.51,25.51,25.42,25.45,8361
BNS.PR.I.TO,11 Jan 2019,23.89,24.04,23.84,23.99,49759
BNS.PR.Y.TO,11 Jan 2019,24.03,24.03,23.82,23.96,5227
BNS.PR.Z.TO,11 Jan 2019,23.44,23.49,23.44,23.46,3829
BOS.TO,11 Jan 2019,8.62,8.88,8.62,8.76,14369
BOY.TO,11 Jan 2019,0.34,0.34,0.33,0.34,15000
BPF.UN.TO,11 Jan 2019,16.84,17.11,16.71,16.93,47038
BPO.PR.A.TO,11 Jan 2019,18.57,18.81,18.45,18.46,9936
BPO.PR.C.TO,11 Jan 2019,25.39,25.45,25.39,25.45,10480
BPO.PR.E.TO,11 Jan 2019,22.13,22.6,22.13,22.3,10898
BPO.PR.G.TO,11 Jan 2019,20.31,20.39,20.15,20.31,9524
BPO.PR.I.TO,11 Jan 2019,19.05,19.24,18.99,19.24,8912
BPO.PR.N.TO,11 Jan 2019,17.73,17.85,17.73,17.78,2293
BPO.PR.P.TO,11 Jan 2019,17.6,17.78,17.6,17.67,3518
BPO.PR.R.TO,11 Jan 2019,18.77,18.95,18.77,18.85,1256
BPO.PR.S.TO,11 Jan 2019,19.24,19.72,19.24,19.72,800
BPO.PR.T.TO,11 Jan 2019,20.2,20.31,20.16,20.2,9513
BPO.PR.W.TO,11 Jan 2019,12.46,12.46,12.46,12.46,0
BPO.PR.X.TO,11 Jan 2019,12.5,12.5,12.5,12.5,0
BPO.PR.Y.TO,11 Jan 2019,12.9,12.9,12.9,12.9,800
BPRF.TO,11 Jan 2019,24.42,24.42,24.42,24.42,0
BPS.PR.A.TO,11 Jan 2019,25.16,25.16,25.16,25.16,0
BPS.PR.B.TO,11 Jan 2019,25.06,25.06,25.06,25.06,100
BPS.PR.C.TO,11 Jan 2019,25.07,25.07,25.07,25.07,500
BPS.PR.U.TO,11 Jan 2019,25.39,25.4,25.35,25.35,1900
BPY.UN.TO,11 Jan 2019,23.15,23.43,22.96,23.36,575529
BR.TO,11 Jan 2019,6.21,6.21,6.19,6.19,14050
BRB.TO,11 Jan 2019,3.3,3.45,3.3,3.42,10604
BRE.TO,11 Jan 2019,14.45,14.45,13.7,14,30211
BRF.PR.A.TO,11 Jan 2019,17.38,17.38,17.38,17.38,100
BRF.PR.B.TO,11 Jan 2019,17.4,17.4,17.4,17.4,100
BRF.PR.C.TO,11 Jan 2019,19.13,19.15,19,19.1,4447
BRF.PR.E.TO,11 Jan 2019,19.25,19.45,19.24,19.45,7950
BRF.PR.F.TO,11 Jan 2019,19.38,19.4,19.24,19.4,2900
BRY.TO,11 Jan 2019,0.21,0.21,0.21,0.21,0
BSC.TO,11 Jan 2019,19.36,20.75,19.36,20.75,1307
BSC.PR.C.TO,11 Jan 2019,19.67,19.67,19.67,19.67,798
BSD.PR.A.TO,11 Jan 2019,9.21,9.21,9.21,9.21,502
BSD.UN.TO,11 Jan 2019,0.45,0.48,0.45,0.48,1000
BSO.UN.TO,11 Jan 2019,3.82,3.82,3.65,3.65,12630
BSX.TO,11 Jan 2019,0.38,0.38,0.37,0.38,104725
BTB.DB.E.TO,11 Jan 2019,100.6,100.6,100.55,100.55,11000
BTB.DB.F.TO,11 Jan 2019,101.52,101.52,101.51,101.51,35000
BTB.UN.TO,11 Jan 2019,4.49,4.51,4.47,4.47,91425
BTE.TO,11 Jan 2019,2.58,2.68,2.55,2.65,4291494
BTO.TO,11 Jan 2019,3.8,3.85,3.75,3.78,4255772
BU.TO,11 Jan 2019,0.17,0.21,0.17,0.21,155750
BUA.UN.TO,11 Jan 2019,6.5,6.5,6.5,6.5,0
BUI.TO,11 Jan 2019,3.61,3.61,3.61,3.61,100
BXE.TO,11 Jan 2019,0.66,0.66,0.62,0.66,370033
BXE.DB.TO,11 Jan 2019,49.99,50,49.99,50,34000
BXF.TO,11 Jan 2019,10.12,10.12,10.12,10.12,700
BYD.UN.TO,11 Jan 2019,115.27,116.54,114.95,115.74,25982
BYL.TO,11 Jan 2019,3.58,3.62,3.56,3.62,4900
BYL.DB.TO,11 Jan 2019,109,109,109,109,0
CAE.TO,11 Jan 2019,26.29,26.34,26,26.07,729237
CAGG.TO,11 Jan 2019,47.8,47.8,47.8,47.8,496
CAGS.TO,11 Jan 2019,48.47,48.47,48.47,48.47,0
CAL.TO,11 Jan 2019,8,8,7.99,8,1700
CALL.TO,11 Jan 2019,16.97,16.97,16.97,16.97,0
CAN.TO,11 Jan 2019,9.6,9.6,9.6,9.6,4713
CAPS.TO,11 Jan 2019,20.1,20.1,20.1,20.1,9425
CAPS.B.TO,11 Jan 2019,21.54,21.54,21.54,21.54,515
CAR.UN.TO,11 Jan 2019,44.66,45.3,44.66,44.82,271078
CARS.TO,11 Jan 2019,17.54,17.54,17.54,17.54,100
CARS.B.TO,11 Jan 2019,17.65,17.65,17.65,17.65,0
CAS.TO,11 Jan 2019,10.66,10.88,10.59,10.73,184157
CBH.TO,11 Jan 2019,18.4,18.42,18.39,18.39,60440
CBL.TO,11 Jan 2019,1.94,1.97,1.94,1.95,5000
CBO.TO,11 Jan 2019,18.29,18.29,18.27,18.28,88767
CBT.UN.TO,11 Jan 2019,9.33,9.33,9.33,9.33,0
CCA.TO,11 Jan 2019,71,73.99,69.33,73.79,265177
CCI.UN.TO,11 Jan 2019,4.81,4.86,4.81,4.86,2500
CCL.A.TO,11 Jan 2019,53.41,53.41,53.41,53.41,0
CCL.B.TO,11 Jan 2019,53.05,53.12,52.12,52.77,271131
CCM.TO,11 Jan 2019,0.06,0.06,0.06,0.06,18000
CCO.TO,11 Jan 2019,16.18,16.3,16.02,16.07,828462
CCS.PR.C.TO,11 Jan 2019,22.65,22.78,22.14,22.66,2000
CCX.TO,11 Jan 2019,7.18,7.18,6.98,7.1,57316
CDAY.TO,11 Jan 2019,47.83,47.83,47.83,47.83,100
